#MEMO2 project has received funding from the European Unions Horizon 2020 research
#and innovation programme  under the Marie Sklodowska-Curie grant agreement No 722479
#Data separator = ;
#Invalid_data = -999.99
#Unit = %
#Data provider = Jonas Ravelid, Randulph Morales
#Contact details = jonas.ravelid@empa.ch, randulph.morales@empa.ch
#Creation date = 2021-06-27 16:43:23 UTC
#
#Data version = version_2.0
#Drone measurements on 20200225. Release experiment in Duebendorf Measurement was
# from 11:16:50 to 11:24:23 UTC. Third of three mass balances. Heights above grou
#nd are 2.5, 3.5, 5.0, 6.0, 7.5, 10.0 m. Location is 47.389756N 8.606039E
#------------------------------------------------------------#
Date_UTC;Time_UTC;Date_Loc;Time_Loc;Latitude;Longitude;Altitude;Pressure;Temperature;H2O_spec_corr;Flag
2020-02-25;11:16:12;2020-02-25;12:16:12;47.38954737875185;8.606352915855805;0.0;-999.99;-999.99;0.2047190341858662;k
2020-02-25;11:16:13;2020-02-25;12:16:13;47.38954724379976;8.60635285819228;0.0;-999.99;-999.99;0.18170158473654116;k
2020-02-25;11:16:14;2020-02-25;12:16:14;47.38954725212435;8.606352819518793;0.0;-999.99;-999.99;0.164313207400764;k
2020-02-25;11:16:15;2020-02-25;12:16:15;47.38954730903019;8.606353020632694;0.0;-999.99;-999.99;0.1469248300649868;k
2020-02-25;11:16:16;2020-02-25;12:16:16;47.38954723273643;8.606352848310067;0.020000000640000005;-999.99;-999.99;0.1326599210313941;k
2020-02-25;11:16:17;2020-02-25;12:16:17;47.38954469520997;8.606352239693868;0.26363637207272733;-999.99;-999.99;0.05817939717272158;k
2020-02-25;11:16:18;2020-02-25;12:16:18;47.38954340355395;8.606334142624357;0.9125000292;-999.99;-999.99;0.04215145943023052;k
2020-02-25;11:16:19;2020-02-25;12:16:19;47.38955807285286;8.606290821524077;1.1666667039999998;-999.99;-999.99;0.02315809200293885;k
2020-02-25;11:16:20;2020-02-25;12:16:20;47.38959873252072;8.60625916453375;1.2444444842666669;-999.99;-999.99;-0.011937273710650904;k
2020-02-25;11:16:21;2020-02-25;12:16:21;47.38963961030519;8.606265046872783;1.3142857563428574;-999.99;-999.99;-0.058122457537484996;k
2020-02-25;11:16:22;2020-02-25;12:16:22;47.38967719861777;8.606271643147618;1.3888889333333336;-999.99;-999.99;-0.057980332523170405;k
