"","date","co2","ch4","co","h20","cav.p","T0","T1","T2","lon","lat","alt.uav","alt.p","amb.press","pump.press","uav.speed"
"1",2020-02-25 11:16:31,420.253842646373,2013.22759512341,126.18403508875,0.014834983969,79.972978172,13.238,13.595,13.798,8.60635286780287,47.3895472662918,0,1.6757335160676,955.83,337.06,0
"2",2020-02-25 11:16:33,420.006785757693,2026.0419310197,125.631032532646,0.0134537456368869,79.974617004,13.25,13.584,13.807,8.60635291478327,47.3895472790797,0,0,956.02,343.57,0
"3",2020-02-25 11:16:35,419.719378479079,2043.90788591736,124.551753880534,0.013310496329,80.015377885,13.2485,13.583,13.7905,8.6063525295111,47.3895459035559,0.147619052342857,0.83783293755873,955.925,339.345,0.301905262342095
"4",2020-02-25 11:16:37,419.623752665184,2049.86390282834,124.192066761244,0.013310496329,80.015377885,13.232,13.566,13.768,8.60631120792421,47.3895511696534,1.04705885703529,0.617344009079839,955.95,332.99,3.080005105408
"5",2020-02-25 11:16:39,419.528126851289,2055.81991973931,123.832379641954,0.013310496329,80.015377885,13.226,13.559,13.753,8.60626173805708,47.3896166165514,1.2750000408,-1.0582187986945,956.14,332.99,4.582507595952
"6",2020-02-25 11:16:41,419.348816068798,2079.85539060677,125.27112998109,0.0131295231795731,79.9666366575,13.187,13.545,13.764,8.60627348184689,47.3896914746808,1.35882357289412,0,956.02,338.79,3.19235823282071
"7",2020-02-25 11:16:43,419.34483392201,2096.99144447465,127.993178892411,0.0131228071172866,79.97120844275,13.189,13.558,13.746,8.60630613656989,47.3897406658992,1.3687500438,0,956.02,342.34,3.045005047392
"8",2020-02-25 11:16:45,419.340851775222,2114.12749834253,130.715227803732,0.013116091055,79.975780228,13.176,13.532,13.742,8.60637418105936,47.3897607688677,1.3250000424,0.617343848646935,955.95,333.43,3.144380212116
"9",2020-02-25 11:16:47,419.335575303953,2136.97570896088,134.344639060247,0.013116091055,79.975780228,13.165,13.527,13.731,8.6064388226908,47.38975124272,1.166666704,-1.05821852370461,956.14,341.63,2.365003920224
"10",2020-02-25 11:16:49,419.328888652219,2183.09497915465,137.975380827916,0.0113938797191935,79.9942204735,13.152,13.516,13.728,8.60647615382836,47.3897239126645,1.15294121336471,1.32292432618184,955.87,347.2,1.65941451534682
"11",2020-02-25 11:16:51,419.341296090958,2249.23037274717,138.518218695015,0.011247850278,80.018038669,13.139,13.504,13.722,8.60648196958511,47.3897107984113,1.15555559253333,0.617343728319798,955.95,342.23,0.346111684824889
"12",2020-02-25 11:16:53,419.3456115876,2271.27625839088,138.699246697084,0.011247850278,80.018038669,13.128,13.476,13.7095,8.606480022185,47.3897081915788,1.12941180084706,-0.749582417446073,956.105,338.38,0.0788236600696471
"13",2020-02-25 11:16:55,419.349927084242,2293.3221440346,138.880274699153,0.011247850278,80.018038669,13.092,13.452,13.695,8.60647652866989,47.3897097947666,1.1000000352,1.67573220953359,955.83,341.63,0.105000174048
"14",2020-02-25 11:16:57,419.402878437353,2374.42675747204,137.187348292094,0.0123252946544073,80.046028137,13.104,13.444,13.693,8.6064772011756,47.389708649334,1.1000000352,4.14572372710987,955.55,342.46,0
"15",2020-02-25 11:16:59,419.511254886219,2478.46228169518,131.879926563617,0.012396975887,80.00563851,13.081,13.431,13.667,8.60647820234625,47.3897084673996,1.35294121976471,1.32292389641606,955.87,338.16,0
"16",2020-02-25 11:17:01,419.560776056811,2530.37116483537,129.333998102288,0.012297533874982,79.9995348975,13.071,13.427,13.677,8.60648068495571,47.3897092446065,2.18000006976,1.67573188290255,955.83,337.57,0.0590000977984
"17",2020-02-25 11:17:03,419.610297227403,2582.28004797556,126.78806964096,0.0121980918629639,79.993431285,13.059,13.411,13.663,8.60648228919242,47.3897093334689,2.5500000816,3.0870835338521,955.67,337.69,0
"18",2020-02-25 11:17:05,419.557672230197,2666.9418629889,124.581092491511,0.011984431849,79.98122406,13.047,13.408,13.651,8.60648281551939,47.3897084501514,2.6000000832,2.38138358504663,955.75,334.53,0
"19",2020-02-25 11:17:07,419.478134027793,2717.14239005986,123.927631765147,0.011984431849,80.01009912,13.018,13.372,13.647,8.60648285126933,47.3897091312947,2.6000000832,3.08708313267145,955.67,334.73,0.0142857379657143
"20",2020-02-25 11:17:09,419.398595825389,2767.34293281729,123.274170740688,0.011984431849,80.01009912,13.008,13.365,13.643,8.60647730493503,47.3897096268847,2.6000000832,0.617343367343305,955.95,340.1,0.314118167740235
"21",2020-02-25 11:17:11,419.315668579003,2816.78831152715,122.625215192241,0.011579627785214,79.959342957,12.998,13.3475,13.6275,8.60646797793285,47.389706010132,2.6000000832,2.38138312085177,955.75,334.18,0.534118532412235
"22",2020-02-25 11:17:13,419.178010113704,2784.88031937544,122.445326599921,0.011497633723,79.959342957,12.986,13.33,13.622,8.60645068431092,47.3896973296905,2.5812500826,3.43995025116282,955.63,335.64,1.007501670032
"23",2020-02-25 11:17:15,419.040654316477,2752.97398889026,122.265560745878,0.011497633723,79.984120514,12.977,13.306,13.613,8.60643052043623,47.389689146625,2.6000000832,2.38138281138854,955.75,338.72,0.762354204852706
"24",2020-02-25 11:17:17,418.903298476331,2721.06766837505,122.085794816703,0.011497633723,79.984120514,12.961,13.301,13.608,8.60641159417777,47.3896840831871,2.6000000832,3.4399498041161,955.63,335.01,0.780001292928
"25",2020-02-25 11:17:19,418.766617231503,2689.12294820292,121.933037648556,0.011272355585453,79.995529175,12.946,13.3,13.598,8.60639563987944,47.3896710675617,2.6000000832,3.08708192912461,955.67,342.15,0.955001583008
"26",2020-02-25 11:17:21,418.64201027591,2627.98398296248,123.864236066752,0.011232323839,80.001007371,12.943,13.29,13.596,8.60638174453865,47.3896530331979,2.55555563733333,2.38138234719368,955.75,333.82,1.03833505447467
"27",2020-02-25 11:17:23,418.579780585916,2597.41488992375,124.829859612547,0.011232323839,80.003746469,12.939,13.278,13.586,8.60636981531588,47.3896342620878,2.56500008208,1.67573068524883,955.83,329.25,1.070001773632
"28",2020-02-25 11:17:25,418.517550895922,2566.84579688503,125.795483158342,0.011232323839,80.006485567,12.912,13.251,13.58,8.6063600724924,47.389613353594,2.50000008,3.08708132735119,955.67,334.22,1.15764897773929
"29",2020-02-25 11:17:27,418.434562301912,2544.55747464007,128.73391902851,0.0119067673378897,80.002822876,12.912,13.241,13.568,8.6063476439597,47.3895925426985,2.56842113482105,0.617343006361893,955.95,338.79,1.07684389023663
"30",2020-02-25 11:17:29,418.42048604301,2583.66222227635,133.376633712407,0.011943783099,80.009713836,12.8995,13.234,13.5615,8.60632970278645,47.3895744509435,2.57894745094737,1.4993249885214,955.85,335.995,1.11052815659789
"31",2020-02-25 11:17:31,418.415748506205,2596.69690801786,134.924177495432,0.011943783099,80.009713836,12.881,13.21,13.547,8.60630804854618,47.3895595948129,2.583333416,0,956.02,336.47,0.997779431694222
"32",2020-02-25 11:17:33,418.4110109694,2609.73159375938,136.471721278457,0.011943783099,80.009713836,12.881,13.207,13.541,8.6062916916831,47.3895441189294,2.51111119146667,1.67573014086212,955.83,341.91,1.020001690752
"33",2020-02-25 11:17:35,418.389164258403,2638.62908235482,137.968298647999,0.010991786264886,80.0091700985,12.87,13.188,13.532,8.60627269583138,47.389527099456,2.50000008,0.617342845928989,955.95,335.16,1.12684397311663
"34",2020-02-25 11:17:37,418.364571194489,2652.67829377295,134.899528553966,0.010974901262,80.024214599,12.862,13.182,13.536,8.60625030549162,47.3895074030663,2.55882361129412,-1.05821680504487,956.14,332.09,1.14882543370165
"35",2020-02-25 11:17:39,418.356394234114,2657.36147203558,133.876614274273,0.010974901262,80.024214599,12.842,13.162,13.525,8.60622674986275,47.389495572257,2.6000000832,0.617342765712537,955.95,336.27,0.828751373736
"36",2020-02-25 11:17:41,418.348217273739,2662.04465029822,132.85369999458,0.010974901262,80.024214599,12.823,13.166,13.511,8.60620533536279,47.3894851342825,2.55263166063158,0,956.02,336.07,0.868948808788211
