year_month_day_hour_minute_second,uu,vv,ww,rh,pp,tt,ws,wd,uw_fluc,vw_fluc,tw_fluc,u.star,L
2020-03-11 13:16:32,-0.3174881990319844,0.05772731255182116,0.029956756370999843,48.96857142857144,970.3638095238093,17.16,0.32269366144848366,100.30522824752688,-0.0008053312851156161,-0.002307724282203023,0.00027780788864862407,0.04943892601556485,-0.9936201072209884
2020-03-11 13:16:33,-0.42496544693363814,-0.07660098865004755,0.030990855694293093,49.032195121951204,970.3526829268293,17.122439024390243,0.4318140138412272,79.78202621756759,-0.07171455244872811,-0.01986175445784714,-0.011143818447656316,0.2727895783394073,4.151995994796262
2020-03-11 13:16:34,-0.4695225218151829,0.03595898810294703,0.0005958614999874011,49.114,970.358,17.1455,0.4708974913047178,94.37952191140573,-0.09325713963401366,-0.0749350511595152,0.007611851829050403,0.3458806490116002,-12.407376076589424
2020-03-11 13:16:35,-0.8238492503449978,0.19503559415222488,0.07107281603241825,49.02285714285714,970.3447619047622,17.005238095238095,0.846620617679682,103.31882851751652,-0.00707064781656579,-0.00414893571183622,3.730380503426579e-05,0.09054298406971961,-45.0440063551915
2020-03-11 13:16:36,-0.4983878859472009,0.21347995006514733,-0.06448566075730384,48.90950000000002,970.342,17.012999999999998,0.5421846308581034,113.18743418051702,-0.05935024213342088,0.010286978092001738,-0.009489140887271109,0.245428500527976,3.5283556823574584
2020-03-11 13:16:37,-1.187519811954266,0.4591074609187971,0.15728941409419003,48.850952380952386,970.3447619047618,16.95619047619047,1.2731782924850708,111.13701818249797,-0.04445645086184662,-0.04845221069115773,-0.000994067428693451,0.25643142108377937,38.28857255508151
2020-03-11 13:16:38,-1.0103173718702547,0.3980453751432599,0.13257024438721296,48.934000000000005,970.3550000000001,16.999500000000005,1.0859011523042772,111.5034746624815,-0.08119960396886305,-0.0434321693344432,-0.004240000915315493,0.3034558355258136,14.914145771682216
2020-03-11 13:16:39,-0.5144173003819261,0.33772246175261317,0.05247882465845189,48.96904761904763,970.3619047619048,17.213809523809523,0.615371123879301,123.2854829990294,-0.033764385625461114,-0.03179210669530064,-0.02093747597308018,0.2153518379307862,1.093048007717166
2020-03-11 13:16:40,-0.25427870930648055,0.2452524310745514,0.008737123827723774,48.97250000000001,970.3590000000002,17.529999999999998,0.3532795167491985,133.9648065348439,0.001816405153190617,-0.00335982224648169,-0.010980853529992328,0.06180120641677904,0.05016234955429033
2020-03-11 13:16:41,-1.1053651624606406,0.19061248479782905,0.27472423513994493,48.793499999999995,970.3565000000001,17.037000000000003,1.1216796609292874,99.7840321509405,-0.029112537340149403,0.004870901907929553,-0.0019091653553347729,0.17180572491465282,6.024263869383965
2020-03-11 13:16:42,-1.2473392335575086,0.3993083358919735,0.31748527361615037,48.67699999999998,970.3464999999999,17.022,1.3096955030405542,107.75132908017201,-0.014889857567832168,-0.004153887533944464,-0.0008708586662801761,0.12433188038027698,5.00095800052017
2020-03-11 13:16:43,-1.1172525490632583,0.5432992256669623,0.2656098092021946,48.72857142857143,970.3500000000005,17.01333333333334,1.2423474984877096,115.93279673097476,-0.028061322715504697,-0.035575515466610155,-0.000987795704637712,0.21286298746549148,22.113886807233754
2020-03-11 13:16:44,-1.0636983002475733,0.8717072025014682,0.230960346162621,48.790499999999994,970.342,17.163000000000004,1.3752554383977227,129.33482631525885,-0.027382451570148396,-0.03737967557246157,-0.02773456965791806,0.2152583332490143,0.8216655141383764
2020-03-11 13:16:45,-0.8017704121818591,1.043602537863919,0.2515739527347213,48.835714285714296,970.3323809523806,17.267619047619046,1.3160326936996212,142.46594284022848,-0.054704692253534075,-0.12722024576218066,-0.012827298007019282,0.3721332978241864,9.235012113177659
2020-03-11 13:16:46,-1.3633677496938192,0.6913808122539894,0.1198309028071303,48.87899999999999,970.3470000000001,17.055,1.5286526905933129,116.89013527316797,-0.012925621587230995,-0.003595356677372239,-0.0009368979763084154,0.11582894231598524,3.7657668161598816
2020-03-11 13:16:47,-1.3843118927697133,1.2403936679109049,-0.0013440568449988052,48.934761904761935,970.3466666666666,17.26333333333334,1.8587350181930544,131.86149260681344,-0.004151776770768502,-0.03136036136521665,-0.0017154263749336067,0.17785947552652537,7.537483373729265
2020-03-11 13:16:48,-1.0984103284023512,1.2798234285719698,0.04864634457453437,48.945499999999996,970.3460000000002,17.309,1.6865506982781968,139.3621089362341,-8.451447436549358e-05,-0.011975347219860199,0.0020375227979590777,0.10943329219743392,-1.482042823580589
2020-03-11 13:16:49,-1.624626583926472,0.5837842314647433,0.328689891535009,48.98238095238095,970.344761904762,17.038095238095238,1.7263300860807238,109.76510890633989,-0.02496712877106001,-0.0401122248939671,-0.015866844716372185,0.21736543243011094,1.4680637813425808
2020-03-11 13:16:50,-1.2047792004906797,0.11467042714652372,0.3455648315651041,49.02849999999999,970.3445000000002,17.17,1.2102240407449059,95.43701177525202,-0.13057454927463372,-0.03629901923379591,-0.023595902849190442,0.3681387364467156,4.832938816563215
2020-03-11 13:16:51,-1.2539717369369259,0.7671956007910855,0.10906487893334829,49.07571428571429,970.3519047619047,17.052857142857142,1.4700456479000255,121.45881653917297,-0.003551443018268053,-0.04870395079837536,0.0010480702660955357,0.2209824946811761,-23.373431220984777
2020-03-11 13:16:52,-0.9816141669494968,1.120884603430877,-0.13572361778893643,49.09400000000001,970.3490000000002,17.083,1.4899492162366974,138.7897610218048,-0.02892747685715476,0.01758488160276156,-0.014413127568968401,0.18399190260515025,0.9827533090137276
2020-03-11 13:16:53,-0.6684105396490055,0.6755312057251003,-0.0017911066617023411,49.1490476190476,970.3571428571429,17.13952380952381,0.9503236603506632,135.30356992573968,0.029218358526929382,-0.0688139898187312,-0.025731424871428512,0.27342299506066936,1.8125143597233087
2020-03-11 13:16:54,-0.8208874340697611,0.8456175249517406,-0.02363155415542694,49.21050000000001,970.3630000000003,16.951,1.1785266980086382,135.85017799252864,-0.03763540352943149,0.00609155515166976,-0.01975897845406293,0.19525674625150283,0.8501384562914059
