"","date","ch4.corr","ch4.raw","lon","lat","alt"
"1",2020-03-13 11:34:14,2055.60322300073,2055.60322300073,8.603322551,47.390621925,0.003640909
"2",2020-03-13 11:34:16,2019.34382280167,2019.34382280167,8.603322559,47.390621905,-5.9091e-05
"3",2020-03-13 11:34:18,2010.38779616813,2010.38779616813,8.6033225675,47.390621935,0.004190909
"4",2020-03-13 11:34:20,1996.96013009873,1996.96013009873,8.60332256,47.390621905,0.004390909
"5",2020-03-13 11:34:22,1988.2784771889,1988.2784771889,8.603322599,47.390621875,0.002840909
"6",2020-03-13 11:34:24,1987.78720548223,1987.78720548223,8.603322615,47.39062186,-0.004659091
"7",2020-03-13 11:34:26,1987.29593377556,1987.29593377556,8.6033226845,47.39062186,-0.006059091
"8",2020-03-13 11:34:28,1985.81990876198,1985.81990876198,8.6033226715,47.390621855,-0.003509091
"9",2020-03-13 11:34:30,1984.94737663055,1984.94737663055,8.6033226445,47.39062181,-0.002709091
"10",2020-03-13 11:34:32,1984.97750482239,1984.97750482239,8.60332268,47.39062185,-0.002009091
"11",2020-03-13 11:34:34,1985.00792727021,1985.00792727021,8.60333016,47.390620995,0.885840909
"12",2020-03-13 11:34:36,1985.09912300426,1985.09912300426,8.603362807,47.39064455,3.038690909
"13",2020-03-13 11:34:38,1985.15829394543,1985.15829394543,8.6034100505,47.390718035,3.054490909
"14",2020-03-13 11:34:40,1985.2174648866,1985.2174648866,8.6034725305,47.39081358,2.967490909
"15",2020-03-13 11:34:42,1985.39507925497,1985.39507925497,8.603502147,47.39086935,2.883090909
"16",2020-03-13 11:34:44,1985.62073023887,1985.62073023887,8.6034856935,47.390883965,2.600440909
"17",2020-03-13 11:34:46,1985.81887112039,1985.81887112039,8.6034831045,47.390876755,2.540940909
"18",2020-03-13 11:34:48,1986.10725575861,1986.10725575861,8.60348836,47.39087476,2.541740909
"19",2020-03-13 11:34:50,1986.29775729107,1986.29775729107,8.6035004925,47.39087286,2.565190909
"20",2020-03-13 11:34:52,1986.29881600697,1986.29881600697,8.6035433505,47.39086765,2.513190909
"21",2020-03-13 11:34:54,1986.29987472287,1986.29987472287,8.603609676,47.390872595,2.419890909
"22",2020-03-13 11:34:56,1986.28786210293,1986.28786210293,8.603671071,47.390861605,2.712340909
"23",2020-03-13 11:34:58,1986.34556385749,1986.34556385749,8.6037017735,47.39080419,6.048890909
"24",2020-03-13 11:35:00,1986.48303564107,1986.48303564107,8.603671393,47.390738255,7.617840909
"25",2020-03-13 11:35:02,1986.70263908721,1986.70263908721,8.6036184915,47.39067666,8.117540909
"26",2020-03-13 11:35:04,1986.96905534038,1986.96905534038,8.603560011,47.39062103,8.119490909
"27",2020-03-13 11:35:06,1987.15429708663,1987.15429708663,8.603531127,47.390588695,8.035340909
"28",2020-03-13 11:35:08,1987.33953883289,1987.33953883289,8.603533144,47.39058344,7.870140909
"29",2020-03-13 11:35:10,1987.70689454079,1987.70689454079,8.6035355695,47.390585865,7.795040909
"30",2020-03-13 11:35:12,1987.91834823002,1987.91834823002,8.603535019,47.39058612,7.821990909
"31",2020-03-13 11:35:14,1988.09018448355,1988.09018448355,8.6035307445,47.390586025,7.684140909
"32",2020-03-13 11:35:16,1988.34018162839,1988.34018162839,8.6035018415,47.39059609,7.628190909
"33",2020-03-13 11:35:18,1988.70151953118,1988.70151953118,8.603493578,47.3906055,7.589090909
"34",2020-03-13 11:35:20,1988.91987059177,1988.91987059177,8.6035381075,47.390598725,7.539390909
"35",2020-03-13 11:35:22,1989.13822165236,1989.13822165236,8.6036302885,47.39057211,7.574390909
"36",2020-03-13 11:35:24,1990.10477763306,1990.10477763306,8.6037337535,47.390538635,7.582840909
"37",2020-03-13 11:35:26,1990.97975261934,1990.97975261934,8.60381147,47.3905088,7.602840909
"38",2020-03-13 11:35:28,1991.85472760563,1991.85472760563,8.603842679,47.390491065,7.680140909
"39",2020-03-13 11:35:30,1993.54895064308,1993.54895064308,8.603855583,47.390484305,7.756340909
"40",2020-03-13 11:35:32,1995.63003510851,1995.63003510851,8.60386563,47.390480845,7.737490909
"41",2020-03-13 11:35:34,1997.79160807858,1997.79160807858,8.6038735245,47.39048173,7.676940909
"42",2020-03-13 11:35:36,1999.95406925352,1999.95406925352,8.6038739265,47.390482765,7.781290909
"43",2020-03-13 11:35:38,2002.12390060476,2002.12390060476,8.603868005,47.39048076,7.850390909
"44",2020-03-13 11:35:40,2005.23602154382,2005.23602154382,8.603860099,47.390476135,7.862940909
"45",2020-03-13 11:35:42,2009.54789075251,2009.54789075251,8.6038434405,47.39045713,7.847790909
"46",2020-03-13 11:35:44,2016.01855675772,2016.01855675772,8.60382178,47.390432355,7.800840909
"47",2020-03-13 11:35:46,2024.38475582739,2024.38475582739,8.6037997185,47.39040065,7.814340909
"48",2020-03-13 11:35:48,2032.5030353869,2032.5030353869,8.603777691,47.39036301,7.783390909
"49",2020-03-13 11:35:50,2040.62131494641,2040.62131494641,8.603755857,47.39031759,7.726990909
"50",2020-03-13 11:35:52,2062.44049525197,2062.44049525197,8.60373068,47.39026874,7.623740909
"51",2020-03-13 11:35:54,2071.79584338367,2071.79584338367,8.603703099,47.39022354,7.636840909
"52",2020-03-13 11:35:56,2081.15119151537,2081.15119151537,8.603679174,47.390206945,7.600740909
"53",2020-03-13 11:35:58,2109.22618109851,2109.22618109851,8.603680378,47.390209455,7.589040909
"54",2020-03-13 11:36:00,2144.98805086016,2144.98805086016,8.603681714,47.390216785,7.577190909
"55",2020-03-13 11:36:02,2179.17579369699,2179.17579369699,8.6036717885,47.39021146,7.538590909
"56",2020-03-13 11:36:04,2213.36316426169,2213.36316426169,8.603663662,47.3902117,7.293440909
"57",2020-03-13 11:36:06,2247.5495947389,2247.5495947389,8.6036643425,47.39021166,6.487390909
"58",2020-03-13 11:36:08,2280.63728923132,2280.63728923132,8.6036677895,47.3902089,5.286440909
"59",2020-03-13 11:36:10,2312.36662233146,2312.36662233146,8.6036729265,47.390206745,4.095240909
"60",2020-03-13 11:36:12,2359.96058783834,2359.96058783834,8.6036738135,47.39020539,3.558340909
"61",2020-03-13 11:36:14,2392.99775599045,2392.99775599045,8.603670722,47.390205615,2.750140909
"62",2020-03-13 11:36:16,2371.18540243285,2371.18540243285,8.6036718405,47.390205,2.633940909
"63",2020-03-13 11:36:18,2349.37304887525,2349.37304887525,8.603672926,47.39020443,2.707990909
"64",2020-03-13 11:36:20,2297.68160742214,2297.68160742214,8.603672888,47.390203455,2.728990909
"65",2020-03-13 11:36:22,2271.93937622633,2271.93937622633,8.6036776205,47.39019951,2.663590909
"66",2020-03-13 11:36:24,2246.19714503053,2246.19714503053,8.603673353,47.390203055,2.738790909
"67",2020-03-13 11:36:26,2168.98259594015,2168.98259594015,8.6036752035,47.39020592,2.771240909
"68",2020-03-13 11:36:28,2099.48826284998,2099.48826284998,8.603690261,47.39021806,2.765390909
"69",2020-03-13 11:36:30,2077.32894773294,2077.32894773294,8.6037085865,47.39023452,2.737390909
"70",2020-03-13 11:36:32,2044.08522414258,2044.08522414258,8.6037250955,47.39025218,2.773540909
"71",2020-03-13 11:36:34,2016.56679776259,2016.56679776259,8.603735338,47.390272985,2.815840909
"72",2020-03-13 11:36:36,2016.59510098145,2016.59510098145,8.603744983,47.390292065,2.860190909
"73",2020-03-13 11:36:38,2016.62340420031,2016.62340420031,8.603757077,47.39030762,2.815540909
"74",2020-03-13 11:36:40,2016.71177410493,2016.71177410493,8.603770798,47.390317935,2.770640909
"75",2020-03-13 11:36:42,2018.53793625581,2018.53793625581,8.6037818355,47.390327385,2.819790909
"76",2020-03-13 11:36:44,2025.11219969054,2025.11219969054,8.6037920225,47.39033634,2.875690909
"77",2020-03-13 11:36:46,2034.97630106787,2034.97630106787,8.6038097805,47.390342365,2.842040909
"78",2020-03-13 11:36:48,2046.58147947532,2046.58147947532,8.6038325985,47.39035055,2.907340909
"79",2020-03-13 11:36:50,2053.25544711145,2053.25544711145,8.603852359,47.39035961,2.954440909
"80",2020-03-13 11:36:52,2059.92941474758,2059.92941474758,8.603873942,47.39037224,3.007690909
"81",2020-03-13 11:36:54,2087.76323296217,2087.76323296217,8.603894981,47.390387095,3.073840909
"82",2020-03-13 11:36:56,2109.90459259948,2109.90459259948,8.603917653,47.39040531,3.120590909
"83",2020-03-13 11:36:58,2132.04595223678,2132.04595223678,8.6039375115,47.39042716,3.119840909
"84",2020-03-13 11:37:00,2175.02992107259,2175.02992107259,8.6039533055,47.390446095,3.127890909
"85",2020-03-13 11:37:02,2221.05065718256,2221.05065718256,8.6039711935,47.3904652,3.115590909
"86",2020-03-13 11:37:04,2268.1369206888,2268.1369206888,8.603987647,47.390486305,3.083390909
"87",2020-03-13 11:37:06,2338.77124757295,2338.77124757295,8.6040052685,47.390509025,3.050190909
"88",2020-03-13 11:37:08,2374.0885091818,2374.0885091818,8.604021094,47.390530805,3.099840909
"89",2020-03-13 11:37:10,2409.40577079064,2409.40577079064,8.6040385905,47.390553015,3.077690909
"90",2020-03-13 11:37:12,2444.64613775215,2444.64613775215,8.604055985,47.390575765,3.024690909
"91",2020-03-13 11:37:14,2497.45650186294,2497.45650186294,8.604071257,47.39059855,3.018690909
"92",2020-03-13 11:37:16,2547.93150180332,2547.93150180332,8.6040839515,47.390623515,3.010790909
"93",2020-03-13 11:37:18,2525.86135430933,2525.86135430933,8.6040932405,47.390649215,3.009940909
"94",2020-03-13 11:37:20,2492.75425265336,2492.75425265336,8.604092326,47.390662305,3.846790909
"95",2020-03-13 11:37:22,2456.44413931899,2456.44413931899,8.604091382,47.39066188,6.058890909
"96",2020-03-13 11:37:24,2426.40580942779,2426.40580942779,8.6040953185,47.390660795,7.752890909
"97",2020-03-13 11:37:26,2396.36747953659,2396.36747953659,8.6040979225,47.390660545,8.074040909
"98",2020-03-13 11:37:28,2306.2573153325,2306.2573153325,8.604097794,47.39066047,8.193690909
"99",2020-03-13 11:37:30,2217.69379825162,2217.69379825162,8.604096593,47.39066006,8.220640909
"100",2020-03-13 11:37:32,2172.7010447371,2172.7010447371,8.6040902245,47.390656355,8.258590909
"101",2020-03-13 11:37:34,2105.20317166476,2105.20317166476,8.6040792675,47.39064838,8.300490909
"102",2020-03-13 11:37:36,2041.47170502527,2041.47170502527,8.6040672145,47.3906383,8.321040909
"103",2020-03-13 11:37:38,2028.70934353555,2028.70934353555,8.604054279,47.39062451,8.298140909
"104",2020-03-13 11:37:40,2015.94698204582,2015.94698204582,8.604044256,47.390608115,8.256240909
"105",2020-03-13 11:37:42,2003.18783788231,2003.18783788231,8.604039322,47.390591955,8.283390909
"106",2020-03-13 11:37:44,1992.09289003499,1992.09289003499,8.6040353825,47.39057771,8.299890909
"107",2020-03-13 11:37:46,1990.87609819302,1990.87609819302,8.6040309135,47.390563195,8.240940909
"108",2020-03-13 11:37:48,1989.06567123658,1989.06567123658,8.6040253865,47.39054994,8.185540909
"109",2020-03-13 11:37:50,1987.50728622725,1987.50728622725,8.6040162615,47.39053506,8.231940909
"110",2020-03-13 11:37:52,1987.59597124664,1987.59597124664,8.6040001495,47.39051866,8.294690909
"111",2020-03-13 11:37:54,1987.68465626604,1987.68465626604,8.6039822685,47.390505445,8.314190909
"112",2020-03-13 11:37:56,1988.0512529749,1988.0512529749,8.6039662295,47.39049413,8.266040909
"113",2020-03-13 11:37:58,1988.41735492464,1988.41735492464,8.6039523905,47.390483025,8.190290909
"114",2020-03-13 11:38:00,1988.78345687438,1988.78345687438,8.603936853,47.390474015,8.122940909
"115",2020-03-13 11:38:02,1989.56310261007,1989.56310261007,8.603923113,47.390460135,8.083090909
"116",2020-03-13 11:38:04,1990.42950911918,1990.42950911918,8.603914784,47.390442035,8.052590909
"117",2020-03-13 11:38:06,1991.35292194332,1991.35292194332,8.603909886,47.3904217,8.017490909
"118",2020-03-13 11:38:08,1992.74397222661,1992.74397222661,8.603902192,47.390404245,7.915590909
"119",2020-03-13 11:38:10,1994.32052827743,1994.32052827743,8.6038847245,47.39038758,7.949340909
"120",2020-03-13 11:38:12,1995.54460585182,1995.54460585182,8.603866269,47.390369435,7.990240909
"121",2020-03-13 11:38:14,1996.76868342621,1996.76868342621,8.6038562505,47.390349575,7.964840909
"122",2020-03-13 11:38:16,1999.21801851654,1999.21801851654,8.603845911,47.39032902,7.954840909
"123",2020-03-13 11:38:18,2000.77655672078,2000.77655672078,8.6038344295,47.390305405,7.960290909
"124",2020-03-13 11:38:20,2002.11674225278,2002.11674225278,8.6038290215,47.39028395,7.875640909
"125",2020-03-13 11:38:22,2004.12000983463,2004.12000983463,8.6038288505,47.39026429,7.867040909
"126",2020-03-13 11:38:24,2005.64898651854,2005.64898651854,8.6038299805,47.390247465,7.840440909
"127",2020-03-13 11:38:26,2005.39613116129,2005.39613116129,8.6038293595,47.390234845,7.832190909
"128",2020-03-13 11:38:28,2005.14327580404,2005.14327580404,8.6038144165,47.39022386,7.809990909
"129",2020-03-13 11:38:30,2004.37846825116,2004.37846825116,8.6037838405,47.390209385,7.779040909
"130",2020-03-13 11:38:32,2003.73816249183,2003.73816249183,8.6037491215,47.390189025,7.776090909
