#MEMO2 project has received funding from the European Unions Horizon 2020 research
#and innovation programme  under the Marie Sklodowska-Curie grant agreement No 722479
#Data separator = ;
#Invalid_data = -999.99
#Unit = %
#Data provider = Jonas Ravelid, Randulph Morales
#Contact details = jonas.ravelid@empa.ch, randulph.morales@empa.ch
#Creation date = 2021-06-27 17:37:27 UTC
#
#Data version = version_2.0
#Drone measurements on 20200223. Release experiment in Duebendorf Measurement was
# from 13:26:03 to 13:30:45 UTC. Third of six mass balances. Heights above ground
# are 2.5, 5.0, 7.5, 10.0, 12.5, 15.0 m. Location is 47.389756N 8.606039E
#------------------------------------------------------------#
Date_UTC;Time_UTC;Date_Loc;Time_Loc;Latitude;Longitude;Altitude;Pressure;Temperature;H2O_spec_corr;Flag
2020-02-23;13:25:15;2020-02-23;14:25:15;47.3898066;8.606450200000001;11.260000360320001;972.31479596;291.01;-999.99;k
2020-02-23;13:25:16;2020-02-23;14:25:16;47.389805142857135;8.606447714285716;11.242857502628572;972.2843984570001;291.01;0.12477573343371928;o
2020-02-23;13:25:17;2020-02-23;14:25:17;47.389803900000004;8.6064452;11.290000361279999;972.3350609620001;291.02;0.12477573343371928;o
2020-02-23;13:25:18;2020-02-23;14:25:18;47.38980300000001;8.606442699999999;11.250000360000001;972.385723467;291.02;0.16795045798842792;o
2020-02-23;13:25:19;2020-02-23;14:25:19;47.389803;8.606442;11.266667027200002;972.2843984570001;291.02;0.11315622849230379;o
2020-02-23;13:25:20;2020-02-23;14:25:20;47.38980425;8.606442000000001;11.225000359200003;972.1020134390001;291.03499999999997;0.11361316905688673;o
2020-02-23;13:25:21;2020-02-23;14:25:21;47.389805;8.606444399999999;11.270000360640001;971.919628421;291.04999999999995;0.11557518323094548;o
2020-02-23;13:25:22;2020-02-23;14:25:22;47.389805625;8.606446500000002;11.687500374000003;971.919628421;291.04999999999995;0.0983926292222434;o
2020-02-23;13:25:23;2020-02-23;14:25:23;47.38980850000001;8.6064416;11.710000374720002;972.1729409459999;291.04999999999995;0.08433197223075355;o
2020-02-23;13:25:24;2020-02-23;14:25:24;47.38981344444445;8.60642811111111;11.833333712000002;972.1729409459999;291.04999999999995;0.08885289236733639;o
2020-02-23;13:25:25;2020-02-23;14:25:25;47.3898185;8.6064136;11.860000379520002;972.071615936;291.04999999999995;0.09337381250391923;o
2020-02-23;13:25:26;2020-02-23;14:25:26;47.38982228571428;8.606398714285715;12.05714324297143;972.0817484369999;290.98999999999995;0.09337381250391923;o
2020-02-23;13:25:27;2020-02-23;14:25:27;47.389825888888886;8.606368666666667;11.955555938133335;972.0817484369999;290.98999999999995;0.11766131590981559;o
2020-02-23;13:25:28;2020-02-23;14:25:28;47.3898241111111;8.606310666666666;11.888889269333335;972.162808445;290.91999999999996;0.09625217659553376;o
2020-02-23;13:25:29;2020-02-23;14:25:29;47.3898175;8.606253375;12.000000384000002;972.2286697014999;290.885;0.10563563848147277;o
2020-02-23;13:25:30;2020-02-23;14:25:30;47.389812375000005;8.60619625;12.000000384000002;972.294530958;290.84999999999997;0.14964593098600745;o
2020-02-23;13:25:31;2020-02-23;14:25:31;47.3898104;8.606145;11.950000382400003;972.405988469;290.77;0.15032392621728946;o
2020-02-23;13:25:32;2020-02-23;14:25:32;47.38980385714285;8.606094285714287;11.828571807085714;972.405988469;290.77;0.11372100792107642;o
2020-02-23;13:25:33;2020-02-23;14:25:33;47.389790875;8.606044875;12.000000384000002;972.21347095;290.72999999999996;0.11590378810997964;o
2020-02-23;13:25:34;2020-02-23;14:25:34;47.38977949999999;8.606027800000001;11.870000379840004;972.2742659559999;290.73999999999995;0.11808656829888287;o
2020-02-23;13:25:35;2020-02-23;14:25:35;47.389767875000004;8.60602025;11.900000380800002;972.395855968;290.71;0.10455867300056189;o
2020-02-23;13:25:36;2020-02-23;14:25:36;47.38975542857143;8.606014857142858;11.9000003808;972.304663459;290.7;0.11977765641022768;o
