#MEMO2 project has received funding from the European Unions Horizon 2020 research
#and innovation programme  under the Marie Sklodowska-Curie grant agreement No 722479
#Data separator = ;
#Invalid_data = -999.99
#Unit = ppb
#Data provider = Jonas Ravelid, Randulph Morales
#Contact details = jonas.ravelid@empa.ch, randulph.morales@empa.ch
#Creation date = 2021-06-25 13:07:56 UTC
#
#Data version = version_2.0
#Drone measurements on 20200313. Release experiment in Duebendorf Measurement was
# from 13:51:32 to 14:02:45 UTC. Fourth of six mass balances. Heights above groun
#d are 4.0, 9.0, 2.0, 6.0, 11.0, 3.0, 7.0, 12.0, 5.0m Location of source is 47.39
#0525, 8.603439.
#------------------------------------------------------------#
Date_UTC;Time_UTC;Date_Loc;Time_Loc;Latitude;Longitude;Altitude;Pressure;Temperature;CH4_spec_corr;Flag
2020-03-13;13:50:36;2020-03-13;14:50:36;47.390568728999995;8.603300817000001;1.0554009691379633;971.656183395;286.90999999999997;269.00497793426587;o
2020-03-13;13:50:37;2020-03-13;14:50:37;47.390568722;8.603300817000001;1.0619009691379802;971.656183395;286.90999999999997;264.4095367933755;o
2020-03-13;13:50:38;2020-03-13;14:50:38;47.390568781000006;8.603300858999999;1.060800969137972;971.686580898;286.90999999999997;276.36344991558684;o
2020-03-13;13:50:39;2020-03-13;14:50:39;47.390568908;8.60330099;1.0593009691379507;971.716978401;286.90999999999997;259.44201560564414;o
2020-03-13;13:50:40;2020-03-13;14:50:40;47.390568858;8.603300954;1.0573009691379411;971.716978401;286.90999999999997;282.99994065147496;o
2020-03-13;13:50:41;2020-03-13;14:50:41;47.390568812;8.603300915;1.0606009691379654;971.696713399;286.9;232.99573746745435;o
2020-03-13;13:50:42;2020-03-13;14:50:42;47.390568693;8.603300913;1.0935009691379491;971.696713399;286.90999999999997;293.96658388409685;o
2020-03-13;13:50:43;2020-03-13;14:50:43;47.39056896100001;8.603303504;1.1757009691379494;971.342075864;286.85999999999996;321.42945632706864;o
2020-03-13;13:50:44;2020-03-13;14:50:44;47.390561588000004;8.603311926;5.792100969137948;971.159690846;286.85999999999996;295.8195354802217;o
2020-03-13;13:50:45;2020-03-13;14:50:45;47.390559156;8.603319487;7.481300969137976;970.977305828;286.85999999999996;305.6002347982329;o
2020-03-13;13:50:47;2020-03-13;14:50:47;47.390553281;8.603339;6.850900969137967;970.926643323;286.81;326.2378257638999;o
2020-03-13;13:50:48;2020-03-13;14:50:48;47.390549429;8.603356865;7.377500969137941;971.007703331;286.78999999999996;327.03612957728893;o
