#MEMO2 project has received funding from the European Unions Horizon 2020 research
#and innovation programme  under the Marie Sklodowska-Curie grant agreement No 722479
#Data separator = ;
#Invalid_data = -999.99
#Unit = %
#Data provider = Jonas Ravelid, Randulph Morales
#Contact details = jonas.ravelid@empa.ch, randulph.morales@empa.ch
#Creation date = 2021-06-25 13:06:33 UTC
#
#Data version = version_2.0
#Drone measurements on 20200313. Release experiment in Duebendorf Measurement was
# from 14:16:07 to 14:27:06 UTC. Fifth of six mass balances. Heights above ground
# are 4.0, 9.0, 2.0, 6.0, 11.0, 3.0, 7.0, 12.0, 5.0m Location of source is 47.390
#525, 8.603439.
#------------------------------------------------------------#
Date_UTC;Time_UTC;Date_Loc;Time_Loc;Latitude;Longitude;Altitude;Pressure;Temperature;H2O_spec_corr;Flag
2020-03-13;14:14:58;2020-03-13;15:14:58;47.390570713;8.603301449;0.6921620191236002;971.5447258840001;286.07;-0.29604586218786777;o
2020-03-13;14:14:59;2020-03-13;15:14:59;47.390570725;8.603301423;0.6910620191235921;971.5345933829999;286.06;-0.2830878312672539;o
2020-03-13;14:15:00;2020-03-13;15:15:00;47.390570714;8.6033014;0.699362019123555;971.5345933829999;286.06;-0.49956016444968304;o
2020-03-13;14:15:01;2020-03-13;15:15:01;47.390570723;8.60330143;0.6877620191235678;971.595388389;286.03;-0.4924967194255894;o
2020-03-13;14:15:02;2020-03-13;15:15:02;47.390570562;8.603301637000001;0.8551620191235543;971.656183395;286.01;-0.5285810909101624;o
2020-03-13;14:15:03;2020-03-13;15:15:03;47.390569863;8.603302561;2.78996201912355;971.716978401;285.98999999999995;-0.5458123039794756;o
2020-03-13;14:15:04;2020-03-13;15:15:04;47.390569637;8.603300989;5.034662019123573;971.4839308779999;285.94;-0.5630435170487887;o
2020-03-13;14:15:05;2020-03-13;15:15:05;47.390571056999995;8.603299583;7.0448620191235705;970.875980818;285.95;-0.5689689955583619;o
2020-03-13;14:15:06;2020-03-13;15:15:06;47.39057270399999;8.603300862000001;7.9765620191235485;970.875980818;285.95;-0.5950215327507001;o
2020-03-13;14:15:07;2020-03-13;15:15:07;47.390576015;8.603301558;8.071262019123594;970.754390806;285.87;-0.6106013201921547;o
2020-03-13;14:15:08;2020-03-13;15:15:08;47.390579294;8.603301985;8.057362019123559;970.632800794;285.78999999999996;-0.5895064581711934;o
2020-03-13;14:15:09;2020-03-13;15:15:09;47.390578786999995;8.603301861;8.038162019123547;970.632800794;285.78999999999996;-0.5684115961502321;o
2020-03-13;14:15:10;2020-03-13;15:15:10;47.39057632;8.60330078;7.900862019123565;970.703728301;285.81;-0.5736683407109449;o
2020-03-13;14:15:11;2020-03-13;15:15:11;47.390571571;8.603302702;7.874362019123566;970.6682645475;285.835;-0.5729123774671157;o
2020-03-13;14:15:12;2020-03-13;15:15:12;47.390556753999995;8.603316907;7.776162019123603;970.632800794;285.85999999999996;-0.5759911065573329;o
2020-03-13;14:15:13;2020-03-13;15:15:13;47.390533905;8.603340009;7.789862019123575;970.632800794;285.85999999999996;-0.5790698356475501;o
2020-03-13;14:15:14;2020-03-13;15:15:14;47.390507768999996;8.603364432000001;7.897162019123584;970.6429332949999;285.88;-0.58977299853019;o
2020-03-13;14:15:15;2020-03-13;15:15:15;47.390480275;8.603388292;7.9998620191235545;970.632800794;285.88;-0.5835623756926096;o
2020-03-13;14:15:16;2020-03-13;15:15:16;47.390455103;8.603409668;8.060062019123563;970.632800794;285.88;-0.5716188419683883;o
2020-03-13;14:15:17;2020-03-13;15:15:17;47.390437946999995;8.603418495;8.112562019123573;970.602403291;285.88;-0.556555179260485;o
2020-03-13;14:15:18;2020-03-13;15:15:18;47.39042932;8.603415601;8.094462019123569;970.6429332949999;285.88;-0.5537166860755043;o
2020-03-13;14:15:19;2020-03-13;15:15:19;47.390425971000006;8.60341185;7.988662019123581;970.653065796;285.90999999999997;-0.5709657251310433;o
2020-03-13;14:15:20;2020-03-13;15:15:20;47.39042602;8.603410307;7.929662019123555;970.6429332949999;285.91499999999996;-0.5731560413636458;o
2020-03-13;14:15:21;2020-03-13;15:15:21;47.39042727100001;8.60341067;7.935562019123552;970.632800794;285.91999999999996;-0.5707847505431891;o
2020-03-13;14:15:22;2020-03-13;15:15:22;47.390428474;8.603412399;7.9005620191235835;970.653065796;285.95;-0.5684134597227324;o
2020-03-13;14:15:23;2020-03-13;15:15:23;47.390428981999996;8.60341419;7.859762019123593;970.653065796;285.95;-0.5459895092584061;o
2020-03-13;14:15:24;2020-03-13;15:15:24;47.390429104;8.603416591;7.8129620191235745;970.653065796;285.95;-0.5098733435398907;o
2020-03-13;14:15:25;2020-03-13;15:15:25;47.390428181000004;8.603424489;7.76116201912356;970.683463299;285.96999999999997;-0.486670549301854;o
2020-03-13;14:15:26;2020-03-13;15:15:26;47.390425753;8.603440167;7.734562019123587;970.673330798;285.97999999999996;-0.486670549301854;o
2020-03-13;14:15:27;2020-03-13;15:15:27;47.390422273;8.603462302999999;7.826662019123603;970.6935957999999;285.97999999999996;-0.511216011616523;o
2020-03-13;14:15:28;2020-03-13;15:15:28;47.390417391999996;8.603490027000001;7.892062019123557;970.6935957999999;285.97999999999996;-0.5525727146592776;o
2020-03-13;14:15:29;2020-03-13;15:15:29;47.390409051000006;8.603531144;7.9794620191235595;970.653065796;285.97999999999996;-0.5939294177020322;o
2020-03-13;14:15:30;2020-03-13;15:15:30;47.390396373;8.603577729;7.951062019123583;970.653065796;285.94499999999994;-0.5642298532578004;o
2020-03-13;14:15:31;2020-03-13;15:15:31;47.390383222;8.603597722;7.973362019123556;970.653065796;285.90999999999997;-0.5478307406484135;o
2020-03-13;14:15:32;2020-03-13;15:15:32;47.390373178999994;8.60359759;8.012462019123575;970.653065796;285.90999999999997;-0.5314316280390267;o
2020-03-13;14:15:33;2020-03-13;15:15:33;47.390369244;8.603593075;7.927862019123552;970.653065796;285.90999999999997;-0.5290637386408776;o
2020-03-13;14:15:34;2020-03-13;15:15:34;47.390370221000005;8.603588836;7.862162019123559;970.663198297;285.92999999999995;-0.5757466500787579;o
2020-03-13;14:15:35;2020-03-13;15:15:35;47.390373366999995;8.603588278;7.861162019123583;970.673330798;285.95;-0.5638290637882366;o
2020-03-13;14:15:36;2020-03-13;15:15:36;47.390375774;8.60359074;7.84676201912356;970.663198297;285.96999999999997;-0.5678017380524362;o
2020-03-13;14:15:37;2020-03-13;15:15:37;47.390375462;8.603598819;7.8339620191235895;970.663198297;285.96999999999997;-0.5641321563577709;o
2020-03-13;14:15:38;2020-03-13;15:15:38;47.39037114600001;8.603622432;7.855662019123599;970.622668293;285.97999999999996;-0.5641321563577709;o
2020-03-13;14:15:39;2020-03-13;15:15:39;47.39036228;8.60366014;7.89526201912355;970.6378670444999;285.96;-0.5372159091415908;o
2020-03-13;14:15:40;2020-03-13;15:15:40;47.390348503999995;8.603706417;7.943362019123583;970.653065796;285.94;-0.5569230688991882;o
2020-03-13;14:15:41;2020-03-13;15:15:41;47.390329115;8.603755886;7.972262019123548;970.653065796;285.94;-0.5766302286567856;o
2020-03-13;14:15:42;2020-03-13;15:15:42;47.390305593;8.603804813;7.982662019123552;970.622668293;285.90999999999997;-0.48650577904750913;o
2020-03-13;14:15:43;2020-03-13;15:15:43;47.390280965;8.603846862000001;8.001662019123557;970.673330798;285.9;-0.48663256303585783;o
2020-03-13;14:15:44;2020-03-13;15:15:44;47.390259271000005;8.603871007;7.98946201912355;970.653065796;285.84999999999997;-0.48663256303585783;o
2020-03-13;14:15:45;2020-03-13;15:15:45;47.390244452;8.603870914;8.057662019123597;970.653065796;285.84999999999997;-0.4874677339402352;o
2020-03-13;14:15:46;2020-03-13;15:15:46;47.390237203000005;8.603862728;8.01376201912359;970.653065796;285.84999999999997;-0.5489350895065682;o
2020-03-13;14:15:47;2020-03-13;15:15:47;47.390236936;8.603855035;8.006162019123565;970.632800794;285.87;-0.5355641380957684;o
2020-03-13;14:15:48;2020-03-13;15:15:48;47.390240043;8.603851916;7.884062019123576;970.6429332949999;285.875;-0.5319233889464583;o
2020-03-13;14:15:49;2020-03-13;15:15:49;47.390243075;8.603852763999999;7.79546201912359;970.653065796;285.88;-0.5349216107337145;o
2020-03-13;14:15:50;2020-03-13;15:15:50;47.390243278;8.603851402;7.7428620191235495;970.653065796;285.88;-0.5379198325209706;o
2020-03-13;14:15:51;2020-03-13;15:15:51;47.390239668999996;8.603844843;7.756462019123603;970.7949208099999;285.92999999999995;-0.4950639379179232;o
2020-03-13;14:15:52;2020-03-13;15:15:52;47.390234061;8.603834511;7.766362019123562;970.713860802;285.96999999999997;-0.49149193326126783;o
2020-03-13;14:15:53;2020-03-13;15:15:53;47.390227143999994;8.60382141;7.81736201912355;970.713860802;285.96999999999997;-0.5000449176649139;o
2020-03-13;14:15:54;2020-03-13;15:15:54;47.390217728;8.603807191;7.860362019123556;970.7949208099999;285.96;-0.5103711559229412;o
2020-03-13;14:15:55;2020-03-13;15:15:55;47.390206146000004;8.603790696;7.867562019123568;970.7949208099999;285.96;-0.5202505417250782;o
2020-03-13;14:15:56;2020-03-13;15:15:56;47.390193691;8.603771842999999;7.913462019123585;970.622668293;285.96;-0.5457662147161758;o
2020-03-13;14:15:57;2020-03-13;15:15:57;47.390180185;8.603750592;7.917162019123566;970.622668293;285.96;-0.5428361450902655;o
2020-03-13;14:15:58;2020-03-13;15:15:58;47.390164691;8.603727292;7.8976620191235725;970.6277345435;285.90999999999997;-0.5152945129641084;o
2020-03-13;14:15:59;2020-03-13;15:15:59;47.39014777;8.603704305;7.87416201912356;970.632800794;285.85999999999996;-0.5165144026169872;o
2020-03-13;14:16:00;2020-03-13;15:16:00;47.390130695;8.603682393;7.860562019123563;970.632800794;285.85999999999996;-0.5177342922698659;o
2020-03-13;14:16:01;2020-03-13;15:16:01;47.390114248;8.603660397;7.8403620191235746;970.5922707899999;285.78999999999996;-0.5118910302475209;o
