"","date","ch4.corr","ch4.raw","lon","lat","alt"
"1",2020-03-14 12:39:15,2047.97613169235,2047.97613169235,8.603332972,47.390558495,-0.002845161
"2",2020-03-14 12:39:17,2039.8724468558,2039.8724468558,8.6033329525,47.39055851,-0.002095161
"3",2020-03-14 12:39:19,2031.75307771341,2031.75307771341,8.603332976,47.390558525,-0.000445161
"4",2020-03-14 12:39:21,2025.6931245874,2025.6931245874,8.6033329805,47.390558515,-0.003595161
"5",2020-03-14 12:39:23,2022.42685528215,2022.42685528215,8.60333301,47.390558525,0.000354839
"6",2020-03-14 12:39:25,2020.7601559793,2020.7601559793,8.6033329885,47.39055853,-0.000695161
"7",2020-03-14 12:39:27,2019.09345667644,2019.09345667644,8.6033329915,47.3905585,-0.003595161
"8",2020-03-14 12:39:29,2017.61817263172,2017.61817263172,8.6033330105,47.39055853,-0.002245161
"9",2020-03-14 12:39:31,2017.31434062292,2017.31434062292,8.603333003,47.39055853,-0.001295161
"10",2020-03-14 12:39:33,2017.01050861413,2017.01050861413,8.603332971,47.39055852,5.4839e-05
"11",2020-03-14 12:39:35,2016.92657133446,2016.92657133446,8.6033329925,47.390558525,-0.001245161
"12",2020-03-14 12:39:37,2017.3047971874,2017.3047971874,8.6033330035,47.39055853,-0.000695161
"13",2020-03-14 12:39:39,2017.55046731309,2017.55046731309,8.603333021,47.390558515,-0.000495161
"14",2020-03-14 12:39:41,2017.77734481309,2017.77734481309,8.6033329955,47.390558525,-0.000395161
"15",2020-03-14 12:39:43,2017.98378613536,2017.98378613536,8.60333299,47.39055853,-0.000145161
"16",2020-03-14 12:39:45,2018.19022745763,2018.19022745763,8.6033329925,47.39055852,-0.000545161
"17",2020-03-14 12:39:47,2018.40543826109,2018.40543826109,8.603333014,47.39055853,0.001104839
"18",2020-03-14 12:39:49,2018.930204974,2018.930204974,8.60333299,47.390558505,-0.001545161
"19",2020-03-14 12:39:51,2019.58931054263,2019.58931054263,8.603333008,47.39055852,0.001454839
"20",2020-03-14 12:39:53,2020.01823373849,2020.01823373849,8.603333025,47.390558555,0.000704839
"21",2020-03-14 12:39:55,2020.67523898057,2020.67523898057,8.6033330155,47.390558545,0.000604839
"22",2020-03-14 12:39:57,2021.34375297536,2021.34375297536,8.6033330105,47.39055853,0.005104839
"23",2020-03-14 12:39:59,2021.56725423614,2021.56725423614,8.6033317005,47.39055859,0.308004839
"24",2020-03-14 12:40:01,2021.79075549692,2021.79075549692,8.603326359,47.39055978,2.847254839
"25",2020-03-14 12:40:03,2021.98844672598,2021.98844672598,8.6033242485,47.390560655,6.461854839
"26",2020-03-14 12:40:05,2021.78022072447,2021.78022072447,8.6032625145,47.390589975,7.039504839
"27",2020-03-14 12:40:07,2021.64373989777,2021.64373989777,8.6031044125,47.390657265,6.910704839
"28",2020-03-14 12:40:09,2021.49045753874,2021.49045753874,8.602938632,47.39071049,6.746354839
"29",2020-03-14 12:40:11,2021.29407376519,2021.29407376519,8.6028714015,47.39071228,6.689454839
"30",2020-03-14 12:40:13,2021.0976899314,2021.0976899314,8.602869185,47.39070896,6.611354839
