"","date","ch4.corr","ch4.raw","lon","lat","alt"
"1",2020-03-14 12:59:56,2232.23198889599,2232.23198889599,8.6033330725,47.39055822,0.001573077
"2",2020-03-14 12:59:58,2194.15048782544,2194.15048782544,8.603333099,47.39055823,0.003173077
"3",2020-03-14 13:00:00,2153.83429861415,2153.83429861415,8.603333105,47.390558235,0.004073077
"4",2020-03-14 13:00:02,2113.5183309945,2113.5183309945,8.603333107,47.39055823,0.003573077
"5",2020-03-14 13:00:04,2091.60199284522,2091.60199284522,8.603333102,47.390558255,0.000423077
"6",2020-03-14 13:00:06,2073.95619895069,2073.95619895069,8.6033330915,47.39055824,0.001773077
"7",2020-03-14 13:00:08,2056.30962660841,2056.30962660841,8.6033331045,47.39055821,0.003673077
"8",2020-03-14 13:00:10,2050.64766873491,2050.64766873491,8.603333092,47.390558205,-0.002526923
"9",2020-03-14 13:00:12,2044.98571086141,2044.98571086141,8.603333075,47.390558215,-0.003626923
"10",2020-03-14 13:00:14,2038.34813749879,2038.34813749879,8.603333059,47.3905582,-0.004226923
"11",2020-03-14 13:00:16,2037.58222693247,2037.58222693247,8.603333066,47.390558205,-0.002426923
"12",2020-03-14 13:00:18,2036.81631636615,2036.81631636615,8.603333076,47.39055821,-0.001576923
"13",2020-03-14 13:00:20,2036.74868615559,2036.74868615559,8.603333073,47.390558235,-0.001376923
"14",2020-03-14 13:00:22,2036.68111309261,2036.68111309261,8.6033330635,47.39055824,-0.000626923
"15",2020-03-14 13:00:24,2037.14628701452,2037.14628701452,8.603333076,47.39055825,-0.001876923
"16",2020-03-14 13:00:26,2038.41587771047,2038.41587771047,8.603333083,47.390558245,0.000823077
"17",2020-03-14 13:00:28,2039.68546840642,2039.68546840642,8.6033330865,47.39055824,0.002523077
"18",2020-03-14 13:00:30,2040.93931391438,2040.93931391438,8.603333093,47.390558255,0.003423077
"19",2020-03-14 13:00:32,2042.19315942234,2042.19315942234,8.6033330835,47.390558245,0.002923077
"20",2020-03-14 13:00:34,2044.93937481217,2044.93937481217,8.6033331065,47.390558245,0.003123077
"21",2020-03-14 13:00:36,2045.52489655526,2045.52489655526,8.6033331015,47.39055825,0.002923077
"22",2020-03-14 13:00:38,2046.11041829834,2046.11041829834,8.6033342355,47.39055794,0.876723077
"23",2020-03-14 13:00:40,2047.45900067883,2047.45900067883,8.603345267,47.390577705,4.412323077
"24",2020-03-14 13:00:42,2048.80758278392,2048.80758278392,8.6033267655,47.39064635,6.543973077
"25",2020-03-14 13:00:44,2049.37050273011,2049.37050273011,8.6032234785,47.390715585,6.653073077
"26",2020-03-14 13:00:46,2049.5442298451,2049.5442298451,8.6030936915,47.390741425,6.625223077
"27",2020-03-14 13:00:48,2049.71798336812,2049.71798336812,8.603026451,47.390720435,6.427623077
"28",2020-03-14 13:00:50,2049.61439292399,2049.61439292399,8.603068098,47.390696005,6.060473077
"29",2020-03-14 13:00:52,2049.51080247985,2049.51080247985,8.603163173,47.39070627,6.547823077
