"","date","co2","ch4","co","h20","cav.p","T0","T1","T2","lon","lat","alt.uav","alt.p","amb.press","pump.press","uav.speed"
"1",2020-02-25 10:29:46,428.320867640864,2082.1424412633,170.443614808622,0.016556836647208,79.977920532,15.289,15.534,15.353,8.60637630941389,47.3895709047966,0,8.49093049516711,956.02,337.14,0
"2",2020-02-25 10:29:48,428.362128778637,2072.90652545264,169.884477867872,0.016327551787,79.9893343,15.288,15.528,15.366,8.6063761267058,47.3895712030646,0,9.45194147689811,956.06,339.7,0
"3",2020-02-25 10:29:50,428.404254622265,2063.6740633419,169.325820684556,0.016327551787,79.9893343,15.3075,15.5285,15.3375,8.60637635081253,47.3895714354885,0,9.4428706037734,955.95,334.79,0
"4",2020-02-25 10:29:52,428.466648793866,2049.97779290997,168.491386864988,0.0163173435237264,80.0021362305,15.316,15.536,15.329,8.60637668251659,47.3895717173143,0,5.64218002684324,956.38,337.06,0
"5",2020-02-25 10:29:54,428.412701480525,2043.18164428217,168.457825251217,0.016257488183,80.00059755,15.294,15.526,15.307,8.60637294070327,47.3895731300636,1.57777782826667,6.69109777506511,956.26,339.62,0.576112066072889
"6",2020-02-25 10:29:56,428.37568732136,2042.01584147014,168.57898399196,0.016257488183,80.00059755,15.295,15.514,15.307,8.60631854583579,47.3895965645771,5.26111127946667,7.74012219868808,956.14,330.59,3.38833894983467
"7",2020-02-25 10:29:58,428.338673162196,2040.85003865811,168.700142732704,0.016257488183,80.00059755,15.293,15.524,15.293,8.60628621161593,47.3896315784175,5.9250001896,9.40658710531258,955.95,339.9,2.50937915954
"8",2020-02-25 10:30:00,428.228107101568,2037.40684862017,169.063957745965,0.0164206951391096,80.0348026105,15.291,15.518,15.288,8.60633055151119,47.3896874500859,6.01111130346667,6.13488210301333,956.26,337.65,3.99056217030044
"9",2020-02-25 10:30:02,428.097630106845,2036.99417488369,169.405391213477,0.017364606675,80.025179718,15.285,15.509,15.276,8.60636811683661,47.3897338793819,6.000000192,1.10159440637037,956.38,332.21,1.82059125310118
"10",2020-02-25 10:30:04,428.000747356906,2037.68158534626,169.623578391549,0.017364606675,80.025179718,15.271,15.525,15.263,8.60638819014582,47.3897598655049,5.97894755974737,-0.669781558597292,956.89,338.36,1.01894905742821
"11",2020-02-25 10:30:06,427.903864606966,2038.36899580883,169.841765461575,0.017364606675,80.034194946,15.255,15.5,15.251,8.60639583258239,47.3897648102697,5.94615403643077,3.81562589945829,957.09,332.8,0.748462779111385
"12",2020-02-25 10:30:08,427.810458892502,2039.11597511529,170.041568413058,0.016980699458607,80.034194946,15.236,15.51,15.226,8.60643459308986,47.3897507450268,5.9000001888,0.369433185077996,956.58,336.27,1.80316088365137
"13",2020-02-25 10:30:10,428.007593605861,2040.71582578714,168.975275880454,0.016104639651,80.026036667,15.226,15.48,15.242,8.60645984900933,47.3897331162935,5.92142876091429,1.06532423777649,956.97,336.86,1.13428759447771
