#MEMO2 project has received funding from the European Unions Horizon 2020 research
#and innovation programme  under the Marie Sklodowska-Curie grant agreement No 722479
#Data separator = ;
#Invalid_data = -999.99
#Unit = ppb
#Data provider = Jonas Ravelid, Randulph Morales
#Contact details = jonas.ravelid@empa.ch, randulph.morales@empa.ch
#Creation date = 2021-06-27 16:44:49 UTC
#
#Data version = version_2.0
#Drone measurements on 20200225. Release experiment in Duebendorf Measurement was
# from 10:30:17 to 10:40:11 UTC. First of three mass balances. Heights above grou
#nd are 2.5, 3.5, 5.0, 6.0, 7.5, 10.0 m. Location is 47.389756N 8.606039E
#------------------------------------------------------------#
Date_UTC;Time_UTC;Date_Loc;Time_Loc;Latitude;Longitude;Altitude;Pressure;Temperature;CH4_spec_corr;Flag
2020-02-25;10:29:28;2020-02-25;11:29:28;47.38957086782634;8.60637646094814;0.0;-999.99;-999.99;831.9753617147356;k
2020-02-25;10:29:29;2020-02-25;11:29:29;47.3895709269788;8.606376218493336;0.0;-999.99;-999.99;906.9263936761504;k
2020-02-25;10:29:30;2020-02-25;11:29:30;47.38957114409242;8.606376051840918;0.0;-999.99;-999.99;1204.0528614268628;k
2020-02-25;10:29:31;2020-02-25;11:29:31;47.38957127046128;8.606376212265662;0.0;-999.99;-999.99;935.8999723411212;k
2020-02-25;10:29:32;2020-02-25;11:29:32;47.389571383550596;8.606376313909978;0.0;-999.99;-999.99;966.6653637057807;k
2020-02-25;10:29:33;2020-02-25;11:29:33;47.38957148223263;8.606376384024832;0.0;-999.99;-999.99;807.4608671626937;k
2020-02-25;10:29:34;2020-02-25;11:29:34;47.38957168839108;8.606376646992983;0.0;-999.99;-999.99;648.2563706196067;k
2020-02-25;10:29:35;2020-02-25;11:29:35;47.389571762765044;8.606376738339403;0.0;-999.99;-999.99;592.564384392541;k
2020-02-25;10:29:36;2020-02-25;11:29:36;47.38957216752846;8.606376101971284;0.5818182004363638;-999.99;-999.99;612.9967705987102;k
2020-02-25;10:29:37;2020-02-25;11:29:37;47.38957464261892;8.606367972996397;3.1428572434285718;-999.99;-999.99;659.9415194142417;k
2020-02-25;10:29:38;2020-02-25;11:29:38;47.389588267872476;8.606336124844068;4.86000015552;-999.99;-999.99;1907.3017878159144;k
2020-02-25;10:29:39;2020-02-25;11:29:39;47.38960693545785;8.606296572075452;5.7625001844;-999.99;-999.99;1426.0505049394453;k
2020-02-25;10:29:40;2020-02-25;11:29:40;47.38962113339973;8.606279608198836;5.771428756114285;-999.99;-999.99;4763.801082830745;k
2020-02-25;10:29:41;2020-02-25;11:29:41;47.3896397023202;8.606291347607007;6.044444637866666;-999.99;-999.99;921.4655796518423;k
2020-02-25;10:29:42;2020-02-25;11:29:42;47.38966872936484;8.606314221274538;5.955555746133334;-999.99;-999.99;2770.4730074094396;k
2020-02-25;10:29:43;2020-02-25;11:29:43;47.38970617080687;8.60634688174784;6.066666860800001;-999.99;-999.99;2690.3701016730975;k
2020-02-25;10:29:44;2020-02-25;11:29:44;47.389726535693676;8.606363448338353;6.000000192000001;-999.99;-999.99;2610.267195936756;k
2020-02-25;10:29:45;2020-02-25;11:29:45;47.389739019963606;8.6063713847854;6.000000192000001;-999.99;-999.99;302.0749111124008;k
2020-02-25;10:29:46;2020-02-25;11:29:46;47.38975542589359;8.606384117546542;6.000000192000001;-999.99;-999.99;336.2291902137776;k
2020-02-25;10:29:47;2020-02-25;11:29:47;47.38976386115503;8.60639185548516;5.960000190720001;-999.99;-999.99;301.2556074382327;k
2020-02-25;10:29:48;2020-02-25;11:29:48;47.38976513757634;8.606390963661628;5.940000190080001;-999.99;-999.99;283.20925767525745;k
2020-02-25;10:29:49;2020-02-25;11:29:49;47.389764605703064;8.606398875657858;5.950000190400001;-999.99;-999.99;259.2323827716181;k
2020-02-25;10:29:50;2020-02-25;11:29:50;47.38975691615146;8.606422102594507;5.9000001888;-999.99;-999.99;275.93599120028813;k
2020-02-25;10:29:51;2020-02-25;11:29:51;47.38974625693618;8.606443677086487;5.900000188800001;-999.99;-999.99;310.5272493171752;k
2020-02-25;10:29:52;2020-02-25;11:29:52;47.389736975708125;8.606457042524266;5.9000001888;-999.99;-999.99;318.6371315661351;k
2020-02-25;10:29:53;2020-02-25;11:29:53;47.38972797040742;8.606463590989412;5.950000190400001;-999.99;-999.99;326.74701381509504;k
2020-02-25;10:29:54;2020-02-25;11:29:54;47.389721647983585;8.60646429473881;5.4500001744;-999.99;-999.99;327.3589434490152;k
2020-02-25;10:29:55;2020-02-25;11:29:55;47.38971841942125;8.606463900374886;3.7555556757333335;-999.99;-999.99;358.9866547006589;k
2020-02-25;10:29:56;2020-02-25;11:29:56;47.389716093532414;8.606462491054701;2.7875000892;-999.99;-999.99;341.73546357845555;k
2020-02-25;10:29:57;2020-02-25;11:29:57;47.38971569136213;8.606460802995132;2.81250009;-999.99;-999.99;357.73832600960145;k
2020-02-25;10:29:58;2020-02-25;11:29:58;47.38971650924748;8.606460183795885;2.6000000832000008;-999.99;-999.99;392.85215755846116;k
2020-02-25;10:29:59;2020-02-25;11:29:59;47.38971665569734;8.606461252106753;2.6000000832000008;-999.99;-999.99;398.574278707761;k
2020-02-25;10:30:00;2020-02-25;11:30:00;47.38971673944496;8.606462431625896;2.5125000803999997;-999.99;-999.99;427.72839673722024;k
2020-02-25;10:30:01;2020-02-25;11:30:01;47.38971671445813;8.606463276216527;2.4250000776;-999.99;-999.99;437.20660339910154;k
2020-02-25;10:30:02;2020-02-25;11:30:02;47.389715949092704;8.606465035449121;2.50000008;-999.99;-999.99;446.68481006098284;k
2020-02-25;10:30:03;2020-02-25;11:30:03;47.389715582167554;8.606466051870958;2.4000000768000005;-999.99;-999.99;449.6718587832944;k
2020-02-25;10:30:04;2020-02-25;11:30:04;47.38971528378213;8.606467298554252;2.4000000768;-999.99;-999.99;452.6589075056059;k
2020-02-25;10:30:05;2020-02-25;11:30:05;47.38971515803645;8.606468067613525;2.4000000768;-999.99;-999.99;480.2601683166136;k
2020-02-25;10:30:06;2020-02-25;11:30:06;47.38971474429166;8.606468167953341;2.4000000768;-999.99;-999.99;621.3924196617853;k
2020-02-25;10:30:07;2020-02-25;11:30:07;47.38971484153438;8.60646867905267;2.4000000768;-999.99;-999.99;499.48128460810085;k
2020-02-25;10:30:08;2020-02-25;11:30:08;47.389715106674004;8.606468481557524;2.4000000768;-999.99;-999.99;480.19495249228197;k
2020-02-25;10:30:09;2020-02-25;11:30:09;47.38971537853933;8.6064681024823;2.4000000768000005;-999.99;-999.99;506.4010033076613;k
2020-02-25;10:30:10;2020-02-25;11:30:10;47.389715777225526;8.606468491564705;2.4000000768000005;-999.99;-999.99;490.797851965045;k
2020-02-25;10:30:11;2020-02-25;11:30:11;47.3897162469655;8.606468669501814;2.4000000768;-999.99;-999.99;475.19470062242874;k
2020-02-25;10:30:12;2020-02-25;11:30:12;47.38971640454568;8.606468771849395;2.4000000768;-999.99;-999.99;484.13781834599973;k
2020-02-25;10:30:13;2020-02-25;11:30:13;47.38971646263489;8.606468615859544;2.4000000768000005;-999.99;-999.99;489.0849394666888;k
2020-02-25;10:30:14;2020-02-25;11:30:14;47.38971649684119;8.606468766832348;2.4222222997333334;-999.99;-999.99;491.72352038292354;k
2020-02-25;10:30:15;2020-02-25;11:30:15;47.38971654085492;8.606469106058112;2.4000000768000005;-999.99;-999.99;509.48516280393034;k
2020-02-25;10:30:16;2020-02-25;11:30:16;47.389716995524324;8.606469118584878;2.4000000768;-999.99;-999.99;515.6089056544299;k
2020-02-25;10:30:17;2020-02-25;11:30:17;47.38971714181505;8.60646825580725;2.4000000768;-999.99;-999.99;511.34906395353363;k
2020-02-25;10:30:18;2020-02-25;11:30:18;47.38971767713449;8.606467918501957;2.4000000768;-999.99;-999.99;514.3200241262053;k
2020-02-25;10:30:19;2020-02-25;11:30:19;47.389718528235335;8.60646853034056;2.4000000768;-999.99;-999.99;546.75973558873;k
2020-02-25;10:30:20;2020-02-25;11:30:20;47.389718910135215;8.606468269707445;2.4000000768;-999.99;-999.99;560.73434203457;k
2020-02-25;10:30:21;2020-02-25;11:30:21;47.389718954693535;8.606468441618238;2.4000000768000005;-999.99;-999.99;574.7089484804101;k
2020-02-25;10:30:22;2020-02-25;11:30:22;47.38971953824711;8.606467609893842;2.3900000764800002;-999.99;-999.99;588.68355492625;k
2020-02-25;10:30:23;2020-02-25;11:30:23;47.38972005077967;8.60646659126173;2.3500000752000005;-999.99;-999.99;574.9447204194647;k
2020-02-25;10:30:24;2020-02-25;11:30:24;47.38972066182086;8.606465084814076;2.4090909861818184;-999.99;-999.99;557.8901000222405;k
2020-02-25;10:30:25;2020-02-25;11:30:25;47.389720979644125;8.60646517243519;2.4000000768000005;-999.99;-999.99;586.6174346039018;k
2020-02-25;10:30:26;2020-02-25;11:30:26;47.38972179672435;8.606465845279505;2.4000000768;-999.99;-999.99;575.1332975191821;k
2020-02-25;10:30:27;2020-02-25;11:30:27;47.38972148655569;8.60646683273608;2.4000000768;-999.99;-999.99;557.6863538230426;k
2020-02-25;10:30:28;2020-02-25;11:30:28;47.38972122937448;8.606467552873964;2.4000000768000005;-999.99;-999.99;572.894923192328;k
2020-02-25;10:30:29;2020-02-25;11:30:29;47.389721368805766;8.606467359716714;2.4000000768;-999.99;-999.99;580.5028487266404;k
2020-02-25;10:30:30;2020-02-25;11:30:30;47.38972186608565;8.606467253996572;2.4000000768000005;-999.99;-999.99;588.110774260953;k
