#MEMO2 project has received funding from the European Unions Horizon 2020 research
#and innovation programme  under the Marie Sklodowska-Curie grant agreement No 722479
#Data separator = ;
#Invalid_data = -999.99
#Unit = ppb
#Data provider = Jonas Ravelid, Randulph Morales
#Contact details = jonas.ravelid@empa.ch, randulph.morales@empa.ch
#Creation date = 2021-06-27 15:20:36 UTC
#
#Data version = version_2.0
#Drone measurements on 20200314. Release experiment in Duebendorf Measurement was
# from 14:06:00 to 14:13:49 UTC. Third of four mass balances. Heights above groun
#d are 4.0, 9.0, 2.0, 6.0, 11.0, 3.0, 7.0, 12.0, and 5.0 Location of source is 47
#.390697, 8.603264.
#------------------------------------------------------------#
Date_UTC;Time_UTC;Date_Loc;Time_Loc;Latitude;Longitude;Altitude;Pressure;Temperature;CH4_spec_corr;Flag
2020-03-14;14:05:32;2020-03-14;15:05:32;47.39055693;8.603331547;1.2291967868738993;970.6935957999999;284.85999999999996;92.78144406830882;o
2020-03-14;14:05:33;2020-03-14;15:05:33;47.390556953;8.60333158;1.223496786873909;970.683463299;284.84999999999997;84.83872053474941;o
2020-03-14;14:05:34;2020-03-14;15:05:34;47.390556947;8.603331553;1.2254967868738618;970.673330798;284.84999999999997;72.26131452739673;o
2020-03-14;14:05:35;2020-03-14;15:05:35;47.390556935;8.603331549;1.223596786873884;970.713860802;284.84999999999997;73.013313293202;o
2020-03-14;14:05:36;2020-03-14;15:05:36;47.390556923000005;8.603331734;1.2388967868739087;970.7949208099999;284.83;73.013313293202;o
2020-03-14;14:05:37;2020-03-14;15:05:37;47.390557085;8.603332996;2.4018967868738628;970.764523307;284.80999999999995;83.16322341681878;o
2020-03-14;14:05:38;2020-03-14;15:05:38;47.3905576;8.603333376;4.541696786873899;970.734125804;284.78999999999996;93.31313354043556;o
2020-03-14;14:05:39;2020-03-14;15:05:39;47.39055994899999;8.603331866;6.743496786873891;970.734125804;284.78999999999996;87.8916920864779;o
2020-03-14;14:05:40;2020-03-14;15:05:40;47.390569658000004;8.603315344;7.108396786873868;969.98432073;284.76;93.62291089427353;o
2020-03-14;14:05:41;2020-03-14;15:05:41;47.390592975;8.603268949;7.226896786873908;969.88299572;284.73999999999995;77.3113288318711;o
2020-03-14;14:05:42;2020-03-14;15:05:42;47.390620395;8.603212422;7.184296786873915;970.034983235;284.67999999999995;299.3573300646363;o
2020-03-14;14:05:43;2020-03-14;15:05:43;47.390642166000006;8.603157609;7.22659678687387;969.98432073;284.62;600.3824014839098;o
2020-03-14;14:05:44;2020-03-14;15:05:44;47.390654604;8.603108535;7.1116967868738925;969.974188229;284.58;292.46328115728573;o
2020-03-14;14:05:45;2020-03-14;15:05:45;47.39065639;8.603070609;6.924096786873861;969.872863219;284.56;144.85724716635391;o
2020-03-14;14:05:46;2020-03-14;15:05:46;47.390652443;8.60304999;7.075996786873873;969.88299572;284.59;79.52209952404792;o
2020-03-14;14:05:47;2020-03-14;15:05:47;47.390650036000004;8.603044452;6.527196786873901;969.923525724;284.59499999999997;136.31756123530812;o
2020-03-14;14:05:48;2020-03-14;15:05:48;47.390649328;8.603042412999999;6.260196786873905;969.964055728;284.59999999999997;193.1130229465683;o
2020-03-14;14:05:49;2020-03-14;15:05:49;47.390648311999996;8.603035935;6.6338967868738905;969.994453231;284.60999999999996;131.41398693736946;o
2020-03-14;14:05:50;2020-03-14;15:05:50;47.390651693;8.603023331000001;6.599496786873885;969.98432073;284.59999999999997;110.61349288427986;o
2020-03-14;14:05:51;2020-03-14;15:05:51;47.390656602;8.603005725;6.589796786873876;969.964055728;284.60999999999996;102.29539333188998;o
2020-03-14;14:05:52;2020-03-14;15:05:52;47.390661091000005;8.602986195;6.624896786873876;969.964055728;284.60999999999996;77.4018681330594;o
2020-03-14;14:05:53;2020-03-14;15:05:53;47.390665505;8.602965487;6.643496786873868;970.0045857319999;284.63;72.92026454200226;o
2020-03-14;14:05:54;2020-03-14;15:05:54;47.39067042;8.602943017000001;6.640796786873864;969.98432073;284.63;77.2886996014076;o
2020-03-14;14:05:55;2020-03-14;15:05:55;47.390676221999996;8.602918548;6.627896786873862;969.98432073;284.63;63.80592429664555;o
2020-03-14;14:05:56;2020-03-14;15:05:56;47.39068258;8.602891888;6.637096786873883;969.9792544795;284.595;74.19851843210346;o
2020-03-14;14:05:57;2020-03-14;15:05:57;47.390689723;8.602862013;6.603796786873886;969.974188229;284.56;84.59111256756135;o
2020-03-14;14:05:58;2020-03-14;15:05:58;47.390698131;8.602826885;6.563296786873877;969.974188229;284.53;70.61062419512848;o
2020-03-14;14:05:59;2020-03-14;15:05:59;47.390707191000004;8.602787787999999;6.577796786873876;969.98432073;284.47999999999996;75.14622731882436;o
2020-03-14;14:06:01;2020-03-14;15:06:01;47.390716816;8.602743352000001;6.565796786873875;969.964055728;284.46999999999997;63.179641135767376;o
2020-03-14;14:06:02;2020-03-14;15:06:02;47.390716927;8.602741172;6.55939678687389;969.98432073;284.47999999999996;72.28081208952985;o
2020-03-14;14:06:03;2020-03-14;15:06:03;47.39071697399999;8.602741619;6.539196786873902;969.98432073;284.47999999999996;72.28081208952985;o
2020-03-14;14:06:04;2020-03-14;15:06:04;47.390717121;8.602743142000001;6.5327967868739165;969.994453231;284.47999999999996;50.116230459902184;o
2020-03-14;14:06:05;2020-03-14;15:06:05;47.390717241000004;8.602744951;6.479596786873913;969.9893869805001;284.48499999999996;71.08055538239596;o
2020-03-14;14:06:06;2020-03-14;15:06:06;47.390717235;8.6027466;6.474896786873899;969.98432073;284.48999999999995;92.04488030488973;o
2020-03-14;14:06:07;2020-03-14;15:06:07;47.390717149;8.602747317999999;6.431996786873867;969.974188229;284.5;66.08880651098701;o
