"","date","ch4.corr","ch4.raw","lon","lat","alt"
"1",2020-03-12 14:10:57,1990.54038828536,1990.54038828536,8.6032965515,47.390557305,-0.009264286
"2",2020-03-12 14:10:59,1983.59376143275,1983.59376143275,8.603296547,47.390557305,-0.012014286
"3",2020-03-12 14:11:01,1976.10304588073,1976.10304588073,8.603296557,47.39055729,-0.008964286
"4",2020-03-12 14:11:03,1968.6119556955,1968.6119556955,8.603296572,47.39055728,-0.008214286
"5",2020-03-12 14:11:05,1966.4548075249,1966.4548075249,8.6032965415,47.390557275,-0.008264286
"6",2020-03-12 14:11:07,1964.2976593543,1964.2976593543,8.6032965635,47.39055728,-0.010514286
"7",2020-03-12 14:11:09,1963.32961317413,1963.32961317413,8.603296572,47.390557275,-0.006414286
"8",2020-03-12 14:11:11,1962.36198335867,1962.36198335867,8.603296577,47.390557285,-0.007764286
"9",2020-03-12 14:11:13,1962.08118683381,1962.08118683381,8.6032965665,47.39055727,-0.010264286
"10",2020-03-12 14:11:15,1961.80039030894,1961.80039030894,8.6032965545,47.39055727,-0.008464286
"11",2020-03-12 14:11:17,1962.46197571333,1962.46197571333,8.6032965695,47.390557265,-0.006264286
"12",2020-03-12 14:11:19,1963.12347737315,1963.12347737315,8.6032965745,47.390557265,-0.007314286
"13",2020-03-12 14:11:21,1963.3503701822,1963.3503701822,8.6032966085,47.39055728,-0.004714286
"14",2020-03-12 14:11:23,1963.57726299126,1963.57726299126,8.6032966075,47.39055727,-0.003864286
"15",2020-03-12 14:11:25,1964.69986955453,1964.69986955453,8.603296625,47.39055729,-0.002314286
"16",2020-03-12 14:11:27,1965.26103712007,1965.26103712007,8.6032966185,47.39055727,-0.004264286
"17",2020-03-12 14:11:29,1965.8222046856,1965.8222046856,8.603296609,47.390557255,-0.000114286
"18",2020-03-12 14:11:31,1966.54723765497,1966.54723765497,8.603296616,47.39055727,-0.001564286
"19",2020-03-12 14:11:33,1967.24487611784,1967.24487611784,8.6032966215,47.390557265,0.001785714
"20",2020-03-12 14:11:35,1967.94165508849,1967.94165508849,8.603296623,47.39055724,0.002085714
"21",2020-03-12 14:11:37,1968.22056636915,1968.22056636915,8.6032966135,47.390557265,0.002835714
"22",2020-03-12 14:11:39,1968.49947764981,1968.49947764981,8.6032965995,47.390557265,0.004035714
"23",2020-03-12 14:11:41,1971.19762776962,1971.19762776962,8.603296587,47.39055727,-0.003114286
"24",2020-03-12 14:11:43,1973.89477684586,1973.89477684586,8.6032965925,47.39055728,-0.000814286
"25",2020-03-12 14:11:45,1974.82630880133,1974.82630880133,8.6032966165,47.390557285,-0.000264286
"26",2020-03-12 14:11:47,1975.7578407568,1975.7578407568,8.60329661,47.39055731,0.001685714
"27",2020-03-12 14:11:49,1979.93780119726,1979.93780119726,8.6032966205,47.39055732,-0.002214286
"28",2020-03-12 14:11:51,1984.11688346171,1984.11688346171,8.6032966305,47.390557315,0.001435707
"29",2020-03-12 14:11:53,1985.60571483506,1985.60571483506,8.6032966055,47.3905573,-0.007064286
"30",2020-03-12 14:11:55,1987.09454620841,1987.09454620841,8.6032965765,47.39055726,-0.013214286
"31",2020-03-12 14:11:57,1996.10076200355,1996.10076200355,8.6033013775,47.390559205,1.084635714
"32",2020-03-12 14:11:59,2005.11000899219,2005.11000899219,8.603333284,47.3905851,2.963385714
"33",2020-03-12 14:12:01,2008.31573192429,2008.31573192429,8.6033764285,47.390643045,3.096185714
"34",2020-03-12 14:12:03,2011.5214548564,2011.5214548564,8.6034303985,47.390722655,3.048185714
"35",2020-03-12 14:12:05,2030.18067391038,2030.18067391038,8.603518144,47.39077301,2.983085714
"36",2020-03-12 14:12:07,2048.83744134844,2048.83744134844,8.6035530075,47.390783045,2.972335714
"37",2020-03-12 14:12:09,2062.96430848129,2062.96430848129,8.603621497,47.390776585,2.887985714
"38",2020-03-12 14:12:11,2077.09117561414,2077.09117561414,8.6037135995,47.390742115,2.859785714
"39",2020-03-12 14:12:13,2118.864072703,2118.864072703,8.6037573085,47.39067033,2.837135714
"40",2020-03-12 14:12:15,2146.71144604263,2146.71144604263,8.603752335,47.390582235,2.767435714
"41",2020-03-12 14:12:17,2161.93695420264,2161.93695420264,8.603733411,47.390496855,2.672835714
"42",2020-03-12 14:12:19,2177.16246236265,2177.16246236265,8.603732778,47.390436775,2.615185714
"43",2020-03-12 14:12:21,2253.28874893657,2253.28874893657,8.6037323705,47.390412095,2.596085714
"44",2020-03-12 14:12:23,2329.41446442627,2329.41446442627,8.603730657,47.390409085,2.558385714
"45",2020-03-12 14:12:25,2354.38503291197,2354.38503291197,8.6037522195,47.390401635,2.456835714
"46",2020-03-12 14:12:27,2379.35560139766,2379.35560139766,8.6037722065,47.390395535,2.326435714
"47",2020-03-12 14:12:29,2422.81280561436,2422.81280561436,8.6037689555,47.39039379,2.290885714
"48",2020-03-12 14:12:31,2466.27002357832,2466.27002357832,8.6037384935,47.390372585,2.362285714
"49",2020-03-12 14:12:33,2509.72128340626,2509.72128340626,8.6036829355,47.390331435,2.953035714
"50",2020-03-12 14:12:35,2545.67886560454,2545.67886560454,8.603623908,47.390282825,3.083085714
"51",2020-03-12 14:12:37,2516.02655632042,2516.02655632042,8.6035932145,47.390254495,3.094285714
"52",2020-03-12 14:12:39,2486.37630426865,2486.37630426865,8.6035899295,47.390253255,3.047685714
"53",2020-03-12 14:12:41,2475.96608403553,2475.96608403553,8.603591097,47.39025478,3.059385714
"54",2020-03-12 14:12:43,2465.55586380241,2465.55586380241,8.60358902,47.39025252,3.075085714
"55",2020-03-12 14:12:45,2423.57027441136,2423.57027441136,8.603577369,47.39024066,3.255985714
"56",2020-03-12 14:12:47,2402.58050199708,2402.58050199708,8.6035753695,47.390239435,5.115835714
"57",2020-03-12 14:12:49,2381.59072958279,2381.59072958279,8.6035770625,47.39023851,2.414535714
"58",2020-03-12 14:12:51,2365.61543645272,2365.61543645272,8.603577284,47.39023964,1.535435714
"59",2020-03-12 14:12:53,2443.04012654348,2443.04012654348,8.603578201,47.390240325,2.531735714
"60",2020-03-12 14:12:55,2520.46052755976,2520.46052755976,8.6035793495,47.390238865,2.982385714
"61",2020-03-12 14:12:57,2552.92028639756,2552.92028639756,8.6035812195,47.39023744,3.059685714
"62",2020-03-12 14:12:59,2585.38004523536,2585.38004523536,8.6035837095,47.39023907,3.075735714
"63",2020-03-12 14:13:01,2792.1472508826,2792.1472508826,8.6035993055,47.39024884,3.065085714
"64",2020-03-12 14:13:03,2998.90257790497,2998.90257790497,8.6036208845,47.39026677,3.111235714
"65",2020-03-12 14:13:05,3066.97856109439,3066.97856109439,8.6036458685,47.39028532,3.003435714
"66",2020-03-12 14:13:07,3135.0545442838,3135.0545442838,8.603673347,47.39030515,2.949485714
"67",2020-03-12 14:13:09,3322.40027574415,3322.40027574415,8.6036926045,47.390324465,2.939335714
"68",2020-03-12 14:13:11,3509.74099109306,3509.74099109306,8.6037112585,47.39034304,2.942035714
"69",2020-03-12 14:13:13,3562.44615194601,3562.44615194601,8.603730377,47.390360745,2.884285714
"70",2020-03-12 14:13:15,3615.15131279896,3615.15131279896,8.603746336,47.390379005,2.585885714
"71",2020-03-12 14:13:17,3457.22083642338,3457.22083642338,8.6037652955,47.39039378,2.647635714
"72",2020-03-12 14:13:19,3299.29503064175,3299.29503064175,8.6037822545,47.390407985,2.650735714
"73",2020-03-12 14:13:21,3243.96549784651,3243.96549784651,8.6037988735,47.390424575,2.604535714
"74",2020-03-12 14:13:23,3188.63596505127,3188.63596505127,8.603818874,47.390442505,2.691585714
"75",2020-03-12 14:13:25,2868.3875244585,2868.3875244585,8.603839448,47.39046169,2.817085714
"76",2020-03-12 14:13:27,2548.1525565701,2548.1525565701,8.603858504,47.39048349,2.851985714
"77",2020-03-12 14:13:29,2441.95538883812,2441.95538883812,8.6038803495,47.39050431,2.793935714
"78",2020-03-12 14:13:31,2335.75822110614,2335.75822110614,8.603900884,47.39052378,2.715335714
"79",2020-03-12 14:13:33,2211.35937949672,2211.35937949672,8.60391825,47.3905422,2.673535714
"80",2020-03-12 14:13:35,2086.95773443701,2086.95773443701,8.6039335015,47.39055968,2.672135714
"81",2020-03-12 14:13:37,2045.48768674961,2045.48768674961,8.6039482715,47.390574775,2.691335714
"82",2020-03-12 14:13:39,2004.01763906221,2004.01763906221,8.6039647775,47.39058967,2.697235714
"83",2020-03-12 14:13:41,1986.68574216471,1986.68574216471,8.603982741,47.3906059,2.688335714
"84",2020-03-12 14:13:43,1980.19291654534,1980.19291654534,8.603989396,47.39061403,2.902385714
"85",2020-03-12 14:13:45,1973.70009092598,1973.70009092598,8.603988536,47.390614015,4.297885714
"86",2020-03-12 14:13:47,1965.0470436354,1965.0470436354,8.6039897595,47.390612745,5.848335714
"87",2020-03-12 14:13:49,1964.58380576721,1964.58380576721,8.6039911635,47.390612505,7.118185714
"88",2020-03-12 14:13:51,1964.5724470948,1964.5724470948,8.6039911985,47.39061503,7.514485714
"89",2020-03-12 14:13:53,1964.56860095171,1964.56860095171,8.6039886455,47.390615755,7.593735714
"90",2020-03-12 14:13:55,1964.56475480862,1964.56475480862,8.6039834685,47.390607615,7.458785714
"91",2020-03-12 14:13:57,1964.45553221063,1964.45553221063,8.6039756325,47.390594375,7.408685714
"92",2020-03-12 14:13:59,1964.33658486136,1964.33658486136,8.6039643175,47.390584245,7.419035714
"93",2020-03-12 14:14:01,1964.29263564216,1964.29263564216,8.6039492595,47.390575135,7.322535714
"94",2020-03-12 14:14:03,1964.24868642295,1964.24868642295,8.6039328545,47.39056214,7.270685714
"95",2020-03-12 14:14:05,1965.73366696176,1965.73366696176,8.6039242155,47.39054882,7.370135714
"96",2020-03-12 14:14:07,1967.30910442448,1967.30910442448,8.6039141195,47.39053573,7.366585714
"97",2020-03-12 14:14:09,1967.83115946482,1967.83115946482,8.60390496,47.39052255,7.285535714
