#MEMO2 project has received funding from the European Unions Horizon 2020 research
#and innovation programme  under the Marie Sklodowska-Curie grant agreement No 722479
#Data separator = ;
#Invalid_data = -999.99
#Unit = ppb
#Data provider = Jonas Ravelid, Randulph Morales
#Contact details = jonas.ravelid@empa.ch, randulph.morales@empa.ch
#Creation date = 2021-06-27 15:51:59 UTC
#
#Data version = version_1.0
#Drone measurements on 20200312. Release experiment in Duebendorf Measurement was
# from 14:12:40 to 14:21:07 UTC. First of fourth mass balances. Heights above gro
#und are 4.0, 9.0, 2.0, 6.0, 11.0, 3.0, 7.0, 12.0, 5.0m. Location is 47.390525, 8
#.603439. Blind release experiment
#------------------------------------------------------------#
Date_UTC;Time_UTC;Date_Loc;Time_Loc;Latitude;Longitude;Altitude;Pressure;Temperature;CH4_spec_corr;Flag
2020-03-12;14:11:59;2020-03-12;15:11:59;47.390561023000004;8.603305168;2.908688356452501;966.194765356;289.35999999999996;119.92104501797148;o
2020-03-12;14:12:00;2020-03-12;15:12:00;47.390574117;8.603322483;4.041488356452533;965.992115336;289.34;210.44287422766948;o
2020-03-12;14:12:01;2020-03-12;15:12:01;47.39059608;8.603344085;4.098888356452505;965.738802811;289.34;96.25951427763741;o
2020-03-12;14:12:02;2020-03-12;15:12:02;47.390624683999995;8.603364942999999;4.211988356452537;965.738802811;289.34;94.38591247900581;o
2020-03-12;14:12:03;2020-03-12;15:12:03;47.390661408999996;8.603387913999999;4.193988356452508;965.6780078049999;289.29999999999995;107.48627031265018;o
2020-03-12;14:12:04;2020-03-12;15:12:04;47.390704645;8.603415433;4.176888356452537;965.7286703099999;289.27;120.58662814629454;o
2020-03-12;14:12:05;2020-03-12;15:12:05;47.390740658999995;8.603445364;4.133088356452504;965.7286703099999;289.27;141.38648650397153;o
2020-03-12;14:12:07;2020-03-12;15:12:07;47.39077300899999;8.603518144;4.089888356452491;965.708405308;289.25;76.74390129001014;o
2020-03-12;14:12:08;2020-03-12;15:12:08;47.390781233999995;8.603542584;4.091588356452519;965.7692003139999;289.25;152.8834772594971;o
2020-03-12;14:12:09;2020-03-12;15:12:09;47.390784863;8.603563431;4.0666883564525165;965.7692003139999;289.25;140.61263397044237;o
2020-03-12;14:12:10;2020-03-12;15:12:10;47.390781257;8.603598092999999;4.01028835645252;965.7438690614999;289.245;128.68839922563936;o
2020-03-12;14:12:11;2020-03-12;15:12:11;47.390771912;8.603644901000001;3.979288356452514;965.7185378089999;289.23999999999995;128.68839922563936;o
2020-03-12;14:12:12;2020-03-12;15:12:12;47.390755638;8.603693599;3.97518835645252;965.759067813;289.23999999999995;122.0914674931317;o
2020-03-12;14:12:13;2020-03-12;15:12:13;47.390728593;8.6037336;3.9579883564525176;965.7286703099999;289.26;122.0914674931317;o
2020-03-12;14:12:14;2020-03-12;15:12:14;47.390691497;8.603754846000001;3.949488356452491;965.708405308;289.25;103.40788188058566;o
2020-03-12;14:12:15;2020-03-12;15:12:15;47.390649161000006;8.603759771;3.938388356452492;965.738802811;289.22999999999996;125.03027666383295;o
2020-03-12;14:12:16;2020-03-12;15:12:16;47.390605023;8.603756248;3.9199883564525067;965.708405308;289.17999999999995;122.44259732223945;o
2020-03-12;14:12:17;2020-03-12;15:12:17;47.390559448999994;8.603748422;3.8284883564525103;965.708405308;289.17999999999995;167.47122686895892;o
2020-03-12;14:12:18;2020-03-12;15:12:18;47.390515763;8.603737208;3.820988356452517;965.748935312;289.08;181.3035849572946;o
2020-03-12;14:12:19;2020-03-12;15:12:19;47.390477948999994;8.603729614;3.7382883564525287;965.738802811;289.03999999999996;184.12358803442672;o
2020-03-12;14:12:20;2020-03-12;15:12:20;47.390447853999994;8.603731143;3.7253883564525268;965.759067813;289.03999999999996;189.455523910006;o
