#MEMO2 project has received funding from the European Unions Horizon 2020 research
#and innovation programme  under the Marie Sklodowska-Curie grant agreement No 722479
#Data separator = ;
#Invalid_data = -999.99
#Unit = ppb
#Data provider = Jonas Ravelid, Randulph Morales
#Contact details = jonas.ravelid@empa.ch, randulph.morales@empa.ch
#Creation date = 2021-06-25 13:10:10 UTC
#
#Data version = version_2.0
#Drone measurements on 20200313. Release experiment in Duebendorf Measurement was
# from 13:33:14 to 13:40:44 UTC. Third of six mass balances. Heights above ground
# are 4.0, 9.0, 2.0, 6.0, 11.0, 3.0, 7.0, 12.0, 5.0m Location of source is 47.390
#525, 8.603439.
#------------------------------------------------------------#
Date_UTC;Time_UTC;Date_Loc;Time_Loc;Latitude;Longitude;Altitude;Pressure;Temperature;CH4_spec_corr;Flag
2020-03-13;13:32:15;2020-03-13;14:32:15;47.390557834;8.603321529;0.26657346229393397;971.625785892;287.78;112.41107044903248;o
2020-03-13;13:32:16;2020-03-13;14:32:16;47.39055780100001;8.603321566;0.2672734622939288;971.646050894;287.75;106.57931449147885;o
2020-03-13;13:32:17;2020-03-13;14:32:17;47.390557863000005;8.603321575;0.2643734622939178;971.625785892;287.75;92.86454606915869;o
2020-03-13;13:32:18;2020-03-13;14:32:18;47.390557835;8.60332158;0.2702734622939147;971.656183395;287.76;97.0321537830729;o
2020-03-13;13:32:19;2020-03-13;14:32:19;47.390557818999994;8.603321585;0.2627734622939215;971.676448397;287.72999999999996;97.88928535099414;o
2020-03-13;13:32:20;2020-03-13;14:32:20;47.390557856;8.60332159;0.2591734622939157;971.676448397;287.71999999999997;90.9696005638113;o
2020-03-13;13:32:21;2020-03-13;14:32:21;47.390557834;8.603321561;0.2603734622938987;971.676448397;287.71999999999997;92.36040461204854;o
2020-03-13;13:32:22;2020-03-13;14:32:22;47.390557834;8.603321561;0.2575734622939194;971.696713399;287.69;83.03006573785262;o
2020-03-13;13:32:23;2020-03-13;14:32:23;47.390557818999994;8.603321527;0.2732734622939006;971.6916471485;287.65;83.86619221647155;o
2020-03-13;13:32:24;2020-03-13;14:32:24;47.39055785;8.603321572999999;0.2613734622939319;971.686580898;287.60999999999996;71.9303286347466;o
2020-03-13;13:32:25;2020-03-13;14:32:25;47.390557358;8.603321637999999;0.29117346229389796;971.666315896;287.59;59.99446505302166;o
2020-03-13;13:32:26;2020-03-13;14:32:26;47.390555807;8.603323321;2.049873462293931;971.757508405;287.54999999999995;92.15512140879702;o
2020-03-13;13:32:27;2020-03-13;14:32:27;47.390554336;8.60332297;4.760673462293937;971.787905908;287.53;108.93650291396366;o
2020-03-13;13:32:28;2020-03-13;14:32:28;47.390553587;8.603321156;6.444873462293913;970.977305828;287.54999999999995;90.70121454919246;o
2020-03-13;13:32:29;2020-03-13;14:32:29;47.390553581000006;8.603319354;7.452873462293894;970.977305828;287.54999999999995;69.32214976654708;o
2020-03-13;13:32:30;2020-03-13;14:32:30;47.390552697;8.603320041;7.654373462293904;970.653065796;287.62;54.27051196196378;o
2020-03-13;13:32:31;2020-03-13;14:32:31;47.390546533;8.603332996;7.629473462293902;970.815185812;287.60999999999996;102.12215764370846;o
2020-03-13;13:32:32;2020-03-13;14:32:32;47.390531241000005;8.603365695;7.559973462293897;970.815185812;287.60999999999996;103.6926799009131;o
2020-03-13;13:32:33;2020-03-13;14:32:33;47.390509306000006;8.603409562000001;7.444673462293906;970.7898545595;287.57499999999993;78.70655563504769;o
2020-03-13;13:32:34;2020-03-13;14:32:34;47.390483296000006;8.603456106;7.431073462293909;970.764523307;287.53999999999996;93.98323859539964;o
2020-03-13;13:32:35;2020-03-13;14:32:35;47.390455245;8.603500905;7.43537346229391;970.764523307;287.53999999999996;109.25992155575159;o
2020-03-13;13:32:36;2020-03-13;14:32:36;47.390427856;8.603542519;7.405373462293937;970.764523307;287.4;116.38144530920431;o
2020-03-13;13:32:37;2020-03-13;14:32:37;47.390403811999995;8.603580612;7.366673462293932;970.764523307;287.4;119.5520483341627;o
2020-03-13;13:32:38;2020-03-13;14:32:38;47.390383378;8.603613198;7.362473462293906;970.9874383289999;287.28999999999996;122.99039549003513;o
2020-03-13;13:32:39;2020-03-13;14:32:39;47.390365496;8.60363974;7.345973462293898;970.551740786;287.19;138.76144457069154;o
2020-03-13;13:32:42;2020-03-13;14:32:42;47.390302;8.603760638999999;7.167073462293899;970.8050533109999;286.99;382.19749188355496;o
2020-03-13;13:32:43;2020-03-13;14:32:43;47.390273029;8.603825633;7.137373462293908;970.89624582;286.94;449.04076301160035;o
2020-03-13;13:32:44;2020-03-13;14:32:44;47.390242289;8.603894537;7.171873462293945;970.89624582;286.94;515.8840341396458;o
2020-03-13;13:32:45;2020-03-13;14:32:45;47.390210988999996;8.603963442000001;7.217873462293937;970.734125804;286.82;122.87133944971309;o
2020-03-13;13:32:46;2020-03-13;14:32:46;47.390179826;8.604028812000001;7.229573462293899;970.8455833149999;286.76;103.79802538951262;o
2020-03-13;13:32:47;2020-03-13;14:32:47;47.390152447;8.604081761;7.174373462293943;970.8455833149999;286.76;96.98666215309714;o
2020-03-13;13:32:48;2020-03-13;14:32:48;47.39013593600001;8.604107036;7.174573462293949;970.531475784;286.63;77.33668173383764;o
2020-03-13;13:32:49;2020-03-13;14:32:49;47.390129326;8.604112822000001;7.210273462293912;970.531475784;286.63;92.61505743031545;o
2020-03-13;13:32:50;2020-03-13;14:32:50;47.390127473;8.60411419;7.181373462293948;970.815185812;286.71;87.63502899553811;o
2020-03-13;13:32:51;2020-03-13;14:32:51;47.39012807899999;8.604113345;7.151073462293937;970.815185812;286.71;74.90052648257415;o
2020-03-13;13:32:52;2020-03-13;14:32:52;47.390129822;8.604112196;7.055773462293928;970.734125804;286.825;94.40999877883432;o
2020-03-13;13:32:53;2020-03-13;14:32:53;47.390131805;8.604111292;7.020073462293908;970.653065796;286.94;92.87615693885394;o
2020-03-13;13:32:54;2020-03-13;14:32:54;47.390132965;8.604109902000001;6.938373462293896;970.653065796;286.94;91.34231509887357;o
2020-03-13;13:32:55;2020-03-13;14:32:55;47.390133707;8.604109035;6.8515734622939135;971.0887633389999;287.0;88.31890853583445;o
2020-03-13;13:32:56;2020-03-13;14:32:56;47.39013423;8.604107942;6.81157346229395;971.0887633389999;287.0;87.17927312917759;o
2020-03-13;13:32:57;2020-03-13;14:32:57;47.390134155;8.604107189;6.7598734622939105;970.734125804;287.07;97.463357780609;o
2020-03-13;13:32:58;2020-03-13;14:32:58;47.390133909;8.604107132000001;6.72877346229393;970.774655808;287.14;89.49713456954022;o
2020-03-13;13:32:59;2020-03-13;14:32:59;47.39013369;8.604107981;6.70077346229391;970.774655808;287.14;124.54585467860302;o
2020-03-13;13:33:00;2020-03-13;14:33:00;47.390133491;8.60410882;6.713873462293918;970.865848317;287.15;508.15116254331406;o
2020-03-13;13:33:01;2020-03-13;14:33:01;47.390131961;8.604106652999999;6.702473462293938;970.835450814;287.015;1280.2399810787276;o
2020-03-13;13:33:02;2020-03-13;14:33:02;47.390121578999995;8.604096109;6.778773462293941;970.8050533109999;286.88;1446.8481492634314;o
2020-03-13;13:33:03;2020-03-13;14:33:03;47.390103217;8.604078831;6.748573462293905;970.8050533109999;286.88;1613.456317448135;o
2020-03-13;13:33:04;2020-03-13;14:33:04;47.390082773;8.604056819;6.692873462293903;970.7949208099999;286.77;2607.5818093019;o
2020-03-13;13:33:05;2020-03-13;14:33:05;47.39006189;8.604031417;6.684773462293947;970.875980818;286.69;908.901834158902;o
2020-03-13;13:33:06;2020-03-13;14:33:06;47.39004367;8.604004592;6.670973462293944;970.8455833149999;286.52;637.3311268075744;o
2020-03-13;13:33:07;2020-03-13;14:33:07;47.390028027;8.603978166000001;6.685773462293923;970.8455833149999;286.52;715.0963124441794;o
2020-03-13;13:33:08;2020-03-13;14:33:08;47.390015358;8.603955245;6.664773462293908;970.8050533109999;286.46;148.15137623485836;o
2020-03-13;13:33:09;2020-03-13;14:33:09;47.390004552;8.603937186;6.698973462293907;970.855715816;286.4;109.70143231050152;o
2020-03-13;13:33:10;2020-03-13;14:33:10;47.389995729;8.603924196;6.683273462293926;970.8709145675;286.325;109.1220494148701;o
2020-03-13;13:33:11;2020-03-13;14:33:11;47.389989811999996;8.603913505;6.6833734622939005;970.886113319;286.25;106.6876262428197;o
2020-03-13;13:33:12;2020-03-13;14:33:12;47.389987216;8.603904777999999;6.687573462293926;970.815185812;286.2;104.25320307076929;o
2020-03-13;13:33:13;2020-03-13;14:33:13;47.389985919;8.603897976;6.717273462293917;970.815185812;286.2;111.63608435562165;o
2020-03-13;13:33:14;2020-03-13;14:33:14;47.389984152;8.603891116;6.683673462293939;970.8455833149999;286.19;108.45928829198476;o
2020-03-13;13:33:15;2020-03-13;14:33:15;47.389982806000006;8.603884782;6.6920734622939335;970.8455833149999;286.19;91.2486887518698;o
2020-03-13;13:33:16;2020-03-13;14:33:16;47.389983783999995;8.603880806;6.686873462293931;970.865848317;286.10999999999996;130.47448099729914;o
2020-03-13;13:33:17;2020-03-13;14:33:17;47.389983803;8.603880825;6.717673462293931;970.865848317;286.10999999999996;220.3679880258549;o
2020-03-13;13:33:18;2020-03-13;14:33:18;47.389981852;8.603882637;6.689373462293929;970.632800794;286.13;115.50609429238098;o
2020-03-13;13:33:19;2020-03-13;14:33:19;47.38998059;8.603883366;6.722673462293926;970.825318313;286.23999999999995;161.46287211334644;o
2020-03-13;13:33:20;2020-03-13;14:33:20;47.38998178;8.603882793;6.7755734622939485;970.825318313;286.23999999999995;263.1998579637959;o
2020-03-13;13:33:21;2020-03-13;14:33:21;47.389984221000006;8.603882515;6.751873462293929;970.825318313;286.23999999999995;339.9753358514152;o
2020-03-13;13:33:22;2020-03-13;14:33:22;47.389986356;8.603881955;6.311473462293918;970.7949208099999;286.25;416.75081373903447;o
2020-03-13;13:33:23;2020-03-13;14:33:23;47.389987542;8.603881514;5.974773462293911;970.926643323;286.23999999999995;1027.3726116258026;o
2020-03-13;13:33:24;2020-03-13;14:33:24;47.389987937;8.603879981;5.668273462293939;970.967173327;286.26;2889.588953917304;o
2020-03-13;13:33:25;2020-03-13;14:33:25;47.389988076;8.603879864;5.218573462293932;970.967173327;286.26;3337.4700113600743;o
2020-03-13;13:33:26;2020-03-13;14:33:26;47.389987795;8.603879213999999;4.817373462293915;970.967173327;286.26;4694.715567431747;o
2020-03-13;13:33:27;2020-03-13;14:33:27;47.389987231000006;8.603879167999999;4.367473462293901;971.0330345835;286.28499999999997;981.6815888419493;o
2020-03-13;13:33:28;2020-03-13;14:33:28;47.38998723;8.603879223;3.8925734622939103;971.09889584;286.31;593.3157402625966;o
2020-03-13;13:33:29;2020-03-13;14:33:29;47.389987543000004;8.603878423;3.7623734622939082;971.1495583450001;286.325;204.9498916832439;o
2020-03-13;13:33:30;2020-03-13;14:33:30;47.389987719;8.603877939;3.7719734622939427;971.20022085;286.34;154.89826822856648;o
2020-03-13;13:33:31;2020-03-13;14:33:31;47.389987475;8.603878329;3.7889734622939386;971.1900883489999;286.34;104.84664477388905;o
2020-03-13;13:33:32;2020-03-13;14:33:32;47.389986578999995;8.603879122999999;3.795773462293937;971.281280858;286.34999999999997;89.7275868987045;o
2020-03-13;13:33:33;2020-03-13;14:33:33;47.38998503;8.60388039;3.71397346229395;971.169823347;286.38;94.14426805742976;o
2020-03-13;13:33:34;2020-03-13;14:33:34;47.389983997;8.603881462999999;3.659073462293918;971.1850220985;286.385;73.20108595056686;o
2020-03-13;13:33:35;2020-03-13;14:33:35;47.389984059;8.603881545;3.6458734622939346;971.20022085;286.39;78.35120264268687;o
2020-03-13;13:33:36;2020-03-13;14:33:36;47.389984978;8.603881183;3.663273462293944;971.210353351;286.39;83.50131933480688;o
2020-03-13;13:33:37;2020-03-13;14:33:37;47.389987558;8.603884602;3.6717734622939133;971.230618353;286.41999999999996;104.7700861289468;o
2020-03-13;13:33:38;2020-03-13;14:33:38;47.389991263999995;8.603889845;3.60237346229394;971.230618353;286.41999999999996;112.01315284457597;o
2020-03-13;13:33:39;2020-03-13;14:33:39;47.389995813;8.603896826;3.5851734622939375;971.230618353;286.41999999999996;107.83000234006741;o
2020-03-13;13:33:40;2020-03-13;14:33:40;47.390002005;8.603907304;3.6081734622939052;971.20022085;286.42999999999995;103.64685183555886;o
2020-03-13;13:33:41;2020-03-13;14:33:41;47.390008793;8.603921602;3.6209734622939322;971.2407508539999;286.42999999999995;97.1228279678165;o
2020-03-13;13:33:42;2020-03-13;14:33:42;47.390015438;8.603938649;3.6244734622939063;971.1900883489999;286.44;118.93833666232479;o
2020-03-13;13:33:43;2020-03-13;14:33:43;47.390022562;8.603956112999999;3.656773462293927;971.1900883489999;286.44;242.45604232319002;o
2020-03-13;13:33:44;2020-03-13;14:33:44;47.390029833999996;8.603972146;3.6425734622939103;971.210353351;286.45;552.5361796310663;o
2020-03-13;13:33:45;2020-03-13;14:33:45;47.390037193999994;8.603986981;3.652173462293945;971.20022085;286.46;403.26246498377714;o
2020-03-13;13:33:46;2020-03-13;14:33:46;47.390044384;8.604001615;3.667373462293938;971.2407508539999;286.44;479.93495076092483;o
2020-03-13;13:33:47;2020-03-13;14:33:47;47.390052023;8.604015606;3.677173462293922;971.210353351;286.42999999999995;631.648633433819;o
2020-03-13;13:33:48;2020-03-13;14:33:48;47.390060508000005;8.604029065;3.6810734622939094;971.2002208499999;286.43499999999995;296.9068181377522;o
2020-03-13;13:33:49;2020-03-13;14:33:49;47.39006951;8.604041099;3.6839734622939204;971.1900883489999;286.44;316.1880396466652;o
2020-03-13;13:33:50;2020-03-13;14:33:50;47.390078783;8.604050603;3.7283734622939164;971.179955848;286.44;335.46926115557807;o
2020-03-13;13:33:51;2020-03-13;14:33:51;47.390088233;8.604059586;3.7755734622939485;971.20022085;286.40999999999997;333.61859214117965;o
2020-03-13;13:33:52;2020-03-13;14:33:52;47.390097217;8.604067961;3.843573462293932;971.20022085;286.40999999999997;136.95970824938388;o
2020-03-13;13:33:53;2020-03-13;14:33:53;47.390106147;8.604075525;3.885773462293912;971.20022085;286.42999999999995;102.38083571609464;o
2020-03-13;13:33:54;2020-03-13;14:33:54;47.390114826;8.604082959;3.9023734622938946;971.1900883489999;286.40999999999997;157.24831038067887;o
2020-03-13;13:33:55;2020-03-13;14:33:55;47.390123275;8.604090532;3.8433734622939255;971.169823347;286.38;171.42865148482377;o
2020-03-13;13:33:56;2020-03-13;14:33:56;47.390131463;8.604099303;3.848473462293896;971.169823347;286.38;526.744123801239;o
